,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
13,14,140,2018-09-07,,BAL,6-7,,3,1.2,1,0,0,0,2,0,0,4.03,6,27,19,5,2,1,3,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.08,0.011000000000000001,0.01,0.00%,0.76,7.15,11.0,6t --- 1 out a5,7t 3 out a9,,TBR,0.8333333333333334,W,14,2
14,15,141,2018-09-08,,BAL,8-8,,0,1.0,0,0,0,0,2,0,0,3.86,3,11,8,1,3,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.16,0.012,0.02,0.00%,0.5,6.25,9.0,8t --- 0 out a5,8t 3 out a5,,TBR,0.0,W,10,5
15,16,143,2018-09-10,,CLE,9-GF,W(2-0),1,1.0,0,0,0,1,1,0,0,3.7,4,19,12,1,4,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.53,0.037000000000000005,0.05,0.00%,0.5,7.65,18.0,9t --- 0 out d1,9t end d 1,,TBR,1.0,W,6,5
16,17,144,2018-09-11,,CLE,9-GF,,0,1.0,1,0,0,1,1,0,0,3.55,5,22,12,3,3,2,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.42,0.017,0.04,0.00%,0.5,3.05,6.0,9t --- 0 out d2,9t end d 2,,TBR,2.0,L,0,2
17,18,146,2018-09-14,,OAK,10-GF(10),L(2-1),2,1.0,1,1,1,0,0,1,0,3.76,4,17,9,0,3,1,3,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.95,-0.302,0.08,-0.02%,-0.51,-0.35,0.0,10t --- 0 out tie,10t end d 1,,TBR,1.0,L,1,2
18,19,148,2018-09-16,,OAK,6-7,H(3),1,2.0,0,0,0,0,1,0,0,3.49,6,24,14,3,3,0,5,0,2,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.62,0.09300000000000001,0.02,0.00%,0.99,6.5,9.0,6t --- 0 out a3,7t 3 out a3,,TBR,0.0,W,5,4
19,20,152,2018-09-20,,TOR,9-9,,3,0.1,3,4,4,0,1,1,1,4.71,5,32,20,1,4,0,3,2,0,0,,0.0,0.0,0,0,0,4,2,0,0,0,0,0,0.43,-0.040999999999999995,0.05,0.00%,-3.76,-7.65,-8.0,9b --- 0 out a6,9b --- 1 out a2,,TOR,30.0,L,8,9
20,21,156,2018-09-24,,NYY,9-GF,,3,1.0,0,0,0,0,2,0,0,4.55,3,13,9,2,4,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.1,0.008,0.0,0.00%,0.5,6.25,9.0,9t --- 0 out d3,9t end d 3,,TBR,0.0,L,1,4
21,22,159,2018-09-27,,NYY,GS-1,L(2-2),2,0.2,2,4,4,2,2,1,0,5.64,6,32,19,5,3,0,2,1,0,0,32.0,,,0,0,0,4,1,0,0,0,0,0,1.56,-0.315,0.0,0.00%,-3.61,-4.9,-4.0,1t start tie,1t --- 2 out d4,,TBR,20.0,L,1,12
22,23,14,2019-04-11,LAN,STL,7-7,,99,1.0,0,0,0,1,1,0,0,0.0,4,21,13,2,1,0,2,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.1,0.006999999999999999,0.11,0.01%,0.52,3.65,6.0,7b --- 0 out d4,7b 3 out d4,,STL,1.0,L,7,11
23,24,16,2019-04-13,LAN,MIL,9-GF,,1,1.0,1,0,0,0,0,0,0,0.0,3,13,9,2,0,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0.19,0.008,0.19,0.01%,0.51,1.65,3.0,9t --- 0 out d3,9t end d 3,,LAD,1.0,L,1,4
24,25,17,2019-04-14,LAN,MIL,9-GF,,0,1.0,0,0,0,1,2,0,0,0.0,4,21,12,3,5,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.06,0.003,0.06,0.00%,0.51,5.65,9.0,9t --- 0 out a6,9t end a 6,,LAD,1.0,W,7,1
25,26,107,2019-07-28,LAN,WSN,7-GF(8),,99,2.0,5,4,4,1,0,1,0,7.2,11,41,24,4,3,2,8,5,0,0,,0.0,0.0,0,0,0,10,2,0,0,1,0,0,0.03,0.0,0.0,0.00%,-2.88,-7.1,-6.0,7b --- 0 out d6,8b end d10,,WSN,3.0,L,4,11
