Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
16,36,2019-05-05,SEA,CLE,7-7,,4,1.0,0,0,0,0,1,0,0,1.86,3,9,6,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.58,4.25,6.00,7b --- 0 out a10,7b 3 out a10,,CLE,0.0,W,10,0
17,38,2019-05-07,SEA,NYY,8-8,H(5),1,1.0,0,1,1,2,2,0,0,2.21,5,22,12,5,5,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.18,0.014,2.40,0.01%,-0.46,3.05,6.00,8b --- 0 out a3,8b 3 out a2,,NYY,2.0,L,4,5
18,42,2019-05-11,SEA,BOS,8-GF(8),,3,1.0,1,0,0,0,1,0,0,2.11,3,5,5,1,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.04,0.002,.04,0.00%,0.58,3.65,6.00,8b --- 0 out d5,8b end d 5,,BOS,1.0,L,5,9
19,44,2019-05-13,SEA,OAK,9-GF(10),W(2-2),1,2.0,2,1,1,3,1,1,0,2.31,11,36,19,4,4,3,4,1,0,0,,0,0,0,0,0,8,1,0,1,0,0,0,2.93,-0.156,2.64,-0.08%,0.03,5.50,18.00,9t --- 0 out tie,10t end d 1,,SEA,2.5,W,6,5
20,49,2019-05-19,SEA,MIN,7-8,H(6),5,2.0,0,0,0,0,3,0,0,2.13,6,27,17,4,5,1,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.78,0.121,.51,0.05%,1.03,10.50,15.00,7t --- 0 out a1,8t 3 out a4,,SEA,0.0,W,7,4
21,51,2019-05-21,SEA,TEX,7-7,,1,1.0,1,0,0,1,0,0,0,2.05,5,19,12,4,1,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.22,0.054,.82,0.02%,0.61,1.05,3.00,7b --- 0 out d1,7b 3 out d1,,TEX,2.0,L,3,5
22,54,2019-05-25,SEA,OAK,8-GF(8),,3,1.0,1,1,1,0,0,0,0,2.30,4,17,12,4,1,2,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,1,0,.27,-0.027,.13,-0.01%,-0.48,-0.35,0.00,8b --- 0 out d2,8b end d 3,,OAK,1.0,L,5,6
23,57,2019-05-28,SEA,TEX,5-5,,2,1.0,2,3,3,1,1,1,0,3.18,6,21,13,1,2,2,2,1,0,0,,2,2,0,0,0,5,0,0,1,0,0,0,.15,-0.017,.06,0.00%,-3.00,-3.55,-3.00,5t -23 0 out d6,5t 3 out d11,,SEA,3.0,L,4,11
24,59,2019-05-30,SEA,LAA,5-6,,1,1.2,0,0,0,0,2,0,0,3.00,5,24,15,5,3,3,0,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,.10,0.012,.03,0.00%,1.93,7.75,11.00,5t -23 1 out d8,6t 3 out d6,,SEA,0.0,L,3,9
25,61,2019-06-01,SEA,LAA,7-8,L(2-3),1,1.0,1,1,1,2,1,0,0,3.19,6,28,15,5,4,2,1,0,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.70,0.021,.47,0.00%,0.13,0.45,3.00,7t --- 0 out tie,8t 1-- 0 out tie,,SEA,3.0,L,3,6
26,64,2019-06-04,SEA,HOU,7-7,BL(2-4),2,1.0,2,3,3,2,0,0,0,3.94,7,28,15,2,1,2,3,2,0,0,,0,0,1,0,0,4,0,0,1,0,1,0,2.07,-0.472,.30,-0.04%,-2.49,-6.15,-6.00,7t --- 0 out a1,7t 3 out d2,,SEA,4.0,L,5,11
27,66,2019-06-06,SEA,HOU,11-11,,1,1.0,1,0,0,0,2,0,0,3.82,4,18,12,5,2,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.79,0.140,.38,0.01%,0.51,5.65,9.00,11t --- 0 out tie,11t 3 out tie,,SEA,1.0,L,7,8
28,67,2019-06-07,SEA,LAA,8-8,,0,1.0,1,0,0,0,0,0,0,3.71,4,15,10,2,2,2,2,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.60,0.032,.06,0.00%,0.54,1.65,3.00,8b --- 0 out a4,8b 3 out a4,,LAA,1.0,W,6,2
29,70,2019-06-11,SEA,MIN,8-8,L(2-5),3,0.0,2,3,3,1,0,0,0,4.50,3,12,5,1,1,0,2,2,0,0,,0,0,0,0,0,2,2,0,0,0,0,0,2.55,-0.376,.26,-0.02%,-2.02,-7.80,-9.00,8b --- 0 out a2,8b 12- 0 out a1,,MIN,inf,L,5,6
30,72,2019-06-13,SEA,MIN,6-6,L(2-6),1,0.0,1,4,4,2,0,0,0,5.56,4,22,10,4,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.30,-0.310,.13,-0.02%,-3.02,-9.80,-12.00,6b --- 0 out tie,6b 12- 0 out d2,,MIN,inf,L,5,10
31,116,2019-08-07,SEA,SDP,6-6,BS(2),54,1.0,1,1,1,0,1,1,0,5.66,4,17,11,1,5,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.03,-0.084,.00,0.00%,-0.49,1.65,3.00,6t --- 0 out a1,6t 3 out tie,,SEA,1.0,W,3,2
32,119,2019-08-11,SEA,TBR,8-8,,3,1.0,0,0,0,0,0,0,0,5.50,3,12,7,2,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.70,0.053,.00,0.00%,0.51,2.25,3.00,8t --- 0 out d1,8t 3 out d1,,SEA,0.0,L,0,1
33,120,2019-08-13,SEA,DET,6-6,,1,0.0,0,0,0,1,0,0,0,5.50,1,7,3,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.12,-0.048,.00,0.00%,-0.40,-0.60,0.00,6b --- 0 out a3,6b 1-- 0 out a3,,DET,inf,W,11,6
34,138,2019-09-01,SEA,TEX,9-GF,,18,1.0,1,0,0,0,2,0,0,5.35,4,16,10,2,6,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.61,5.65,9.00,9b --- 0 out a8,9b end a 8,,TEX,1.0,W,11,3
35,140,2019-09-03,SEA,CHC,6-6,,1,1.0,0,0,0,0,0,0,0,5.21,3,10,5,2,0,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.00,0.00%,0.54,2.25,3.00,6b --- 0 out d5,6b 3 out d5,,CHC,0.0,L,1,6
36,142,2019-09-06,SEA,HOU,7-GF(8),,2,2.0,2,0,0,0,1,0,0,4.95,8,20,12,1,1,2,5,2,0,0,,0,0,1,0,0,8,0,0,0,0,0,0,.21,0.024,.00,0.00%,1.14,5.30,9.00,7b --- 0 out d3,8b end d 3,,HOU,1.0,L,4,7
37,146,2019-09-11,SEA,CIN,8-8,H(7),4,1.0,0,0,0,0,2,0,0,4.83,3,12,8,3,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.59,0.122,.00,0.00%,0.51,6.25,9.00,8t --- 0 out a1,8t 3 out a1,,SEA,0.0,W,5,3
38,148,2019-09-13,SEA,CHW,5-6,,1,1.2,0,0,0,0,2,0,0,4.64,4,21,15,1,7,0,2,0,1,0,,1,0,0,1,0,4,0,0,0,0,0,0,.42,0.054,.00,0.00%,1.05,7.75,11.00,5t 1-- 1 out d3,6t 3 out d3,,SEA,0.0,L,7,9
39,150,2019-09-15,SEA,CHW,5-5,,1,0.2,2,2,2,0,1,1,0,4.98,4,9,7,2,1,2,1,1,0,0,,2,2,0,0,0,4,0,0,0,0,0,0,1.77,-0.392,.00,0.00%,-3.07,-1.70,-1.00,5t 12- 1 out a1,5t 3 out d3,,SEA,10.0,W,11,10
40,153,2019-09-19,SEA,PIT,10-10,W(3-6),3,1.0,0,0,0,0,1,0,0,4.87,3,9,5,0,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.82,0.139,.00,0.00%,0.51,8.25,18.00,10b --- 0 out tie,10b 3 out tie,,PIT,0.0,W,6,5
41,155,2019-09-21,SEA,BAL,5-5,,1,0.2,0,0,0,0,1,0,0,4.80,2,6,5,0,3,0,1,1,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,2.45,0.138,.00,0.00%,1.63,3.50,5.00,5b 123 1 out d1,5b 3 out d1,,BAL,0.0,W,7,6
42,157,2019-09-24,SEA,HOU,7-7,,2,0.2,0,0,0,1,0,0,0,4.73,3,14,7,2,1,2,0,0,0,0,,1,1,0,0,0,2,0,0,0,1,0,0,.76,-0.019,.00,0.00%,-0.05,0.90,2.00,7t --3 1 out d2,7t 3 out d3,,SEA,5.0,L,0,3
43,159,2019-09-26,SEA,OAK,6-6,,1,0.2,1,0,0,0,0,0,0,4.66,2,5,4,0,2,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.70,0.022,.00,0.00%,0.27,0.90,2.00,6t --- 1 out d2,6t 3 out d2,,SEA,5.0,L,1,3
44,160,2019-09-27,SEA,OAK,6-6,H(8),0,1.0,0,0,0,2,1,0,0,4.56,5,19,7,0,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.07,0.081,.00,0.00%,0.51,3.05,6.00,6t --- 0 out a1,6t 3 out a1,,SEA,2.0,W,4,3
