Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,142,2018-09-09,COL,LAD,6-6,,1,1.0,2,2,2,1,1,1,0,2.13,6,29,15,5,2,1,3,1,1,0,,0,0,1,0,0,5,0,0,0,0,0,0,.21,-0.053,.73,-0.11%,-1.43,-1.55,0.00,6t --- 0 out d4,6t 3 out d6,,COL,3.0,L,6,9
12,146,2018-09-13,COL,ARI,7-7,H(3),3,0.2,1,0,0,0,2,0,0,2.03,3,12,9,3,3,0,1,1,0,0,,1,1,0,0,0,3,1,0,0,0,0,0,1.55,0.010,5.18,0.02%,-0.27,4.90,8.00,7t -2- 1 out a3,7t 3 out a2,,COL,5.0,W,10,3
13,148,2018-09-15,COL,SFG,7-7,,1,1.0,0,0,0,0,0,0,0,1.88,3,11,5,1,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.010,.38,0.02%,0.45,2.25,3.00,7b --- 0 out d3,7b 3 out d3,,SFG,0.0,L,0,3
14,157,2018-09-25,COL,PHI,8-8,,9,0.1,2,0,0,1,1,0,0,1.84,4,18,10,3,0,0,2,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.11,-0.012,.45,-0.03%,-1.08,0.95,4.00,8t --- 0 out a7,8t 123 1 out a7,,COL,30.0,W,10,3
15,10,2019-04-07,COL,LAD,3-5,,99,1.2,1,3,2,2,1,0,0,10.80,9,37,19,4,4,1,5,2,1,0,,1,0,0,0,0,6,1,0,0,0,0,1,.59,-0.062,.55,-0.03%,-0.91,-0.05,2.00,3t -2- 2 out d6,5t -23 1 out d4,,COL,2.5,L,6,12
16,12,2019-04-09,COL,ATL,9-GF,,1,1.0,2,1,1,0,0,0,0,10.13,5,21,12,1,2,2,3,1,1,0,,0,0,0,0,0,5,2,0,0,0,0,0,.03,-0.004,.02,0.00%,-0.38,-0.95,0.00,9t --- 0 out d5,9t end d 6,,COL,2.0,L,1,7
17,14,2019-04-12,COL,SFG,11-12,,2,1.2,1,0,0,0,0,0,0,6.23,6,22,15,3,0,3,3,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.07,0.210,1.41,0.09%,0.77,3.15,5.00,11b --- 0 out tie,12b 1-- 2 out tie,,SFG,0.8333333333333334,L,2,3
18,34,2019-05-04,COL,ARI,7-8,,21,2.0,1,0,0,1,2,0,0,4.26,8,39,28,6,5,2,3,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.04,0.005,.04,0.00%,1.25,7.30,12.00,7t --- 0 out d7,8t 3 out d7,,COL,1.0,L,2,9
19,36,2019-05-07,COL,SFG,5-5,,2,0.1,1,0,0,2,0,0,0,4.05,4,19,8,2,1,1,1,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,.66,-0.036,.50,-0.02%,-0.63,-1.05,1.00,5t -2- 2 out d4,5t 3 out d5,,COL,30.0,L,4,14
20,38,2019-05-10,COL,SDP,6-7,,2,1.1,1,0,0,0,1,0,0,3.38,5,10,7,0,1,0,4,1,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,.15,0.013,.11,0.01%,0.90,4.40,7.00,6t 1-- 2 out a7,7t 3 out a7,,COL,0.9090909090909091,W,12,2
21,45,2019-05-19,COL,PHI,7-GF(8),,8,2.0,0,0,0,1,2,0,0,2.70,7,33,20,3,3,1,3,1,0,0,,0,0,1,0,0,6,0,0,0,0,0,0,.40,0.042,.27,0.02%,1.08,7.90,12.00,7b --- 0 out d2,8b end d 2,,PHI,0.5,L,5,7
22,48,2019-05-23,COL,PIT,8-GF(8),,3,1.0,0,0,0,0,2,0,0,2.45,3,12,9,1,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,6.25,9.00,8b --- 0 out d8,8b end d 8,,PIT,0.0,L,6,14
23,93,2019-07-15,COL,SFG,6-8,,52,2.2,2,1,1,1,1,0,0,2.63,11,43,24,8,2,5,4,1,0,0,,1,0,0,0,0,10,1,0,0,0,0,0,.00,0.000,.00,0.00%,1.03,4.20,8.00,6t -2- 1 out d16,8t 3 out d15,1,COL,1.3636363636363635,L,2,19
24,97,2019-07-19,COL,NYY,5-6,,3,2.0,4,3,3,0,0,1,0,4.02,11,42,28,8,5,3,8,2,2,0,,0,0,1,0,0,11,0,0,0,0,0,0,.32,-0.051,.12,-0.01%,-1.92,-3.90,-3.00,5b --- 0 out d3,6b 3 out d6,,NYY,2.0,L,2,8
25,123,2019-08-17,COL,MIA,9-GF,,28,1.0,2,1,1,1,0,0,0,4.32,6,23,13,3,3,1,4,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.02,0.001,.00,0.00%,-0.38,-1.55,0.00,9t --- 0 out a8,9t end a 7,,COL,3.0,W,11,4
26,126,2019-08-20,COL,ARI,6-7,,2,1.1,0,0,0,1,2,0,0,4.00,4,24,15,1,4,0,1,0,1,0,,1,0,0,1,0,3,0,0,0,0,0,0,.46,0.031,.01,0.00%,0.91,6.40,10.00,6b --3 2 out d5,7b 3 out d2,,ARI,0.9090909090909091,L,7,8
27,128,2019-08-22,COL,STL,7-7,BL(0-1),1,1.0,1,2,2,1,2,1,0,4.74,5,22,14,3,2,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.34,-0.378,.01,0.00%,-1.48,1.05,3.00,7b --- 0 out a1,7b 3 out d1,,STL,2.0,L,5,6
28,130,2019-08-24,COL,STL,7-GF(8),,1,2.0,3,1,1,0,2,1,0,4.71,9,34,24,3,3,2,5,2,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.03,-0.005,.00,0.00%,0.04,4.70,9.00,7b --- 0 out d5,8b end d 6,,STL,1.5,L,0,6
29,133,2019-08-27,COL,BOS,6-6,,2,1.0,0,0,0,1,0,0,0,4.50,3,14,6,3,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.36,0.023,.00,0.00%,0.62,1.65,3.00,6t --- 0 out d4,6t 3 out d4,,COL,1.0,L,6,10
30,135,2019-08-29,COL,PIT,1-4,,1,3.1,6,3,3,0,3,1,0,4.97,16,51,32,9,7,5,8,5,0,0,,1,0,0,0,0,16,2,0,0,0,0,0,.22,-0.055,.00,0.00%,-0.85,3.90,10.00,1t 1-- 2 out d7,4t 3 out d7,,COL,1.9354838709677418,L,8,11
31,139,2019-09-02,COL,LAD,2-4,,3,2.1,3,4,4,1,2,2,0,5.86,11,48,30,6,6,1,7,3,0,0,,2,0,1,0,0,10,1,0,0,0,0,0,.41,-0.153,.00,0.00%,-2.48,-1.15,1.00,2b 1-3 2 out d4,4b 3 out d6,,LAD,1.9047619047619047,L,9,16
32,144,2019-09-08,COL,SDP,10-GF(10),,5,0.0,1,0,0,0,0,0,0,5.86,1,2,2,0,0,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,4.30,-0.292,.00,0.00%,-1.00,-0.60,0.00,10b 12- 1 out tie,10b end d 1,,SDP,inf,L,1,2
33,147,2019-09-12,COL,STL,8-8,,3,0.2,1,0,0,0,2,0,0,5.72,3,11,8,3,2,0,1,0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.26,0.008,.00,0.00%,0.25,4.90,8.00,8t --- 0 out d3,8t -2- 2 out d3,,COL,5.0,L,3,10
34,149,2019-09-14,COL,SDP,6-6,,1,1.0,1,0,0,0,2,0,0,5.52,4,14,9,2,1,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.61,0.028,.00,0.00%,0.62,5.65,9.00,6t --- 0 out a5,6t 3 out a5,,COL,1.0,W,11,10
35,150,2019-09-15,COL,SDP,5-5,,0,0.1,3,2,2,0,0,1,0,6.07,4,16,11,1,3,1,3,0,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.18,-0.208,.00,0.00%,-2.15,-5.05,-5.00,5t --- 0 out a3,5t -2- 1 out a1,,COL,30.0,W,10,5
36,152,2019-09-17,COL,NYM,6-6,,1,0.1,0,0,0,0,1,0,0,6.00,1,3,3,1,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.34,0.010,.00,0.00%,0.28,2.75,4.00,6t 1-- 2 out d4,6t 3 out d4,,COL,0.0,L,1,6
37,153,2019-09-18,COL,NYM,6-6,H(1),0,0.2,0,0,0,0,0,0,0,5.87,2,9,6,2,0,1,1,0,1,0,,3,0,0,0,0,2,0,0,0,0,0,0,3.96,0.229,.00,0.00%,1.70,1.50,2.00,6t 123 1 out a1,6t 3 out a1,,COL,0.0,L,4,7
38,156,2019-09-22,COL,LAD,5-5,,3,0.2,0,0,0,1,0,0,0,5.74,3,11,5,0,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.16,0.007,.00,0.00%,0.27,0.90,2.00,5b --- 1 out d4,5b 3 out d4,,LAD,5.0,L,4,7
39,157,2019-09-24,COL,SFG,5-5,BS(2),1,1.0,2,1,1,0,2,0,0,5.85,5,16,10,3,2,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,1,0,1.62,-0.089,.00,0.00%,-0.50,3.05,6.00,5b --- 0 out a1,5b 3 out tie,,SFG,2.0,W,8,5
40,158,2019-09-25,COL,SFG,7-7,,0,0.1,1,0,0,0,0,0,0,5.79,2,8,6,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.92,-0.002,.00,0.00%,-0.03,0.15,1.00,7b --- 0 out tie,7b 1-- 1 out tie,,SFG,10.0,L,1,2
41,161,2019-09-28,COL,MIL,7-7,,2,0.1,1,0,0,0,1,0,0,5.73,2,6,5,3,1,0,1,1,0,0,,1,1,0,0,0,2,1,0,0,0,0,0,1.03,-0.110,.00,0.00%,-0.72,2.15,4.00,7t 1-- 2 out d1,7t 3 out d2,,COL,10.0,W,3,2
42,162,2019-09-29,COL,MIL,10-11,,0,1.0,1,0,0,1,1,0,1,5.56,7,18,9,1,2,1,3,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,1,2.37,-0.162,.00,0.00%,-1.22,2.45,6.00,10t --- 0 out tie,11t 123 0 out tie,,COL,2.0,W,4,3
