Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
41,47,2019-05-17,MIL,ATL,6-6,,2,0.2,5,7,7,2,2,3,0,10.21,9,30,15,3,6,1,4,0,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.19,-0.094,.25,-0.07%,-6.56,-12.70,-13.00,6b --- 0 out d3,6b --- 2 out d10,,ATL,35.0,L,8,12
42,51,2019-05-22,MIL,CIN,4-5,,4,1.2,1,2,2,2,3,0,0,10.24,8,36,19,5,6,2,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.95,0.014,1.24,0.01%,0.27,3.95,8.00,4t --- 0 out d2,5t 123 2 out tie,,MIL,2.5,W,11,9
43,52,2019-05-24,MIL,PHI,8-GF,,1,2.0,0,0,0,1,2,0,0,9.58,7,20,14,4,5,1,3,1,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.35,0.051,.46,0.04%,1.07,7.90,12.00,8t --- 0 out d2,9t end d 2,,MIL,0.5,L,4,6
44,55,2019-05-27,MIL,MIN,7-7,W(1-3),2,1.0,0,0,0,0,2,0,0,9.28,3,16,9,2,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.62,0.048,.79,0.04%,0.55,10.25,21.00,7b --- 0 out d1,7b 3 out d1,,MIN,0.0,W,5,4
45,57,2019-05-30,MIL,PIT,8-8,,2,0.2,3,3,3,1,1,0,0,9.92,6,21,11,2,4,2,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.55,-0.097,.79,-0.08%,-2.73,-4.90,-4.00,8b --- 0 out a5,8b 1-- 2 out a2,,PIT,20.0,W,11,5
46,60,2019-06-02,MIL,PIT,9-GF,S(1),2,0.2,0,0,0,0,1,0,0,9.72,2,7,6,1,2,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,4.16,0.216,6.34,0.20%,1.19,3.50,5.00,9b 1-3 1 out a2,9b end a 2,,PIT,0.0,W,4,2
47,61,2019-06-04,MIL,MIA,5-5,,1,0.2,3,3,1,0,1,0,0,9.79,6,27,16,3,2,2,3,3,0,0,,2,2,0,0,0,6,1,0,0,0,0,1,.00,-0.001,.01,0.00%,-3.78,-0.30,2.00,5t 1-3 1 out d10,5t 3 out d15,,MIL,15.0,L,0,16
48,64,2019-06-07,MIL,PIT,8-GF,,2,2.0,2,1,1,1,3,0,0,9.50,9,34,20,7,4,1,4,2,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,.08,0.005,.12,0.01%,0.07,6.70,12.00,8t --- 0 out a7,9t end a 6,,MIL,1.5,W,10,4
49,67,2019-06-11,MIL,HOU,8-GF(8),,3,1.0,0,0,0,0,0,0,0,9.24,3,9,6,1,2,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.03,0.00%,0.57,2.25,3.00,8b --- 0 out d5,8b end d 5,,HOU,0.0,L,8,10
50,69,2019-06-14,MIL,SFG,8-GF(8),,2,1.0,2,0,0,0,1,0,0,9.00,4,13,9,1,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.36,0.014,.52,0.01%,0.50,3.05,6.00,8b --- 0 out d2,8b end d 2,,SFG,2.0,L,3,5
51,70,2019-06-15,MIL,SFG,8-GF(8),,0,0.1,0,0,0,0,0,0,0,8.92,1,4,3,0,2,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.46,0.012,.67,0.01%,0.44,0.75,1.00,8b 12- 2 out d2,8b end d 2,,SFG,0.0,L,7,8
52,73,2019-06-18,MIL,SDP,7-7,,2,1.0,0,0,0,0,3,0,0,8.69,3,14,10,5,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.12,0.01%,0.50,8.25,12.00,7b --- 0 out d4,7b 3 out d4,,SDP,0.0,L,1,4
53,76,2019-06-21,MIL,CIN,7-8,,2,1.1,3,2,2,2,2,1,0,8.85,9,42,27,6,9,2,3,2,0,0,,3,3,0,0,0,7,0,0,0,0,0,0,.41,-0.150,.62,-0.14%,-3.67,0.00,4.00,7t 123 2 out d2,8t 3 out d7,,MIL,4.545454545454545,L,7,11
54,82,2019-06-28,MIL,PIT,7-7,H(2),6,1.0,1,0,0,0,0,0,0,8.64,3,6,6,0,2,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.76,0.098,2.79,0.09%,0.54,1.65,3.00,7t --- 0 out a1,7t 3 out a1,,MIL,1.0,L,2,3
55,85,2019-07-01,MIL,CIN,7-7,H(3),2,1.0,0,0,0,0,3,0,0,8.44,3,15,10,3,6,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.77,0.060,1.26,0.06%,0.55,8.25,12.00,7b --- 0 out a3,7b 3 out a3,,CIN,0.0,W,8,6
56,86,2019-07-02,MIL,CIN,11-GF(11),L(1-4),0,0.2,2,1,0,0,1,0,0,8.31,4,16,12,2,4,1,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.00,-0.354,3.29,-0.35%,-0.70,2.30,5.00,11b --- 0 out tie,11b end d 1,,CIN,10.0,L,4,5
57,88,2019-07-04,MIL,CIN,7-7,,1,0.2,1,0,0,0,1,0,0,8.18,3,7,7,2,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.00,0.025,1.67,0.03%,0.30,2.90,5.00,7b --- 0 out d1,7b 1-- 2 out d1,,CIN,5.0,L,0,1
58,91,2019-07-07,MIL,PIT,6-6,,2,1.0,0,0,0,0,2,0,0,8.00,3,16,12,1,5,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.38,0.030,.65,0.03%,0.51,6.25,9.00,6b --- 0 out d2,6b 3 out d2,,PIT,0.0,L,5,6
59,92,2019-07-12,MIL,SFG,6-6,,4,1.0,2,2,2,0,1,1,0,8.22,5,23,18,5,3,2,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.99,-0.233,1.43,-0.20%,-1.47,-0.95,0.00,6t --- 0 out tie,6t 3 out d2,,MIL,2.0,L,7,10
60,94,2019-07-14,MIL,SFG,7-7,L(1-5),1,0.0,4,4,4,0,0,0,0,9.00,4,19,15,4,3,2,2,2,0,0,,0,0,0,0,0,4,2,0,0,0,0,0,1.70,-0.402,2.44,-0.35%,-3.50,-10.40,-12.00,7t --- 0 out tie,7t -23 0 out d2,,MIL,inf,L,3,8
61,154,2019-09-20,MIL,PIT,9-GF,,67,1.0,0,0,0,0,1,0,0,8.81,3,8,6,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.01,0.00%,0.54,4.25,6.00,9t --- 0 out a9,9t end a 9,,MIL,0.0,W,10,1
62,162,2019-09-29,MIL,COL,7-8,H(4),8,2.0,4,2,2,0,2,1,0,8.82,9,26,17,6,2,4,3,1,0,0,,0,0,1,0,0,9,0,0,0,1,0,0,1.84,0.010,4.65,0.02%,-0.75,2.10,6.00,7b --- 0 out a3,8b 3 out a1,,COL,2.0,L,3,4
