Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
14,58,2019-06-01,WSN,CIN,5-6,W(1-1),4,1.1,0,0,0,1,3,0,0,2.84,5,27,15,2,7,0,1,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.44,0.126,.64,0.03%,0.93,12.40,25.00,5b --3 2 out a2,6b 3 out a2,,CIN,0.9090909090909091,W,5,2
15,60,2019-06-04,WSN,CHW,7-7,,2,1.0,1,0,0,0,2,0,0,2.45,4,16,11,3,1,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.43,0.033,.23,0.01%,0.56,5.65,9.00,7t --- 0 out a4,7t 3 out a4,,WSN,1.0,W,9,5
16,61,2019-06-05,WSN,CHW,6-6,H(1),0,0.2,1,0,0,0,1,0,0,2.25,3,9,6,2,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.43,0.045,.81,0.02%,0.30,2.90,5.00,6t --- 1 out a1,6t 3 out a1,,WSN,5.0,W,6,4
17,63,2019-06-07,WSN,SDP,7-7,,1,1.0,0,0,0,1,1,0,0,2.00,4,18,10,2,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.83,0.088,1.16,0.03%,0.50,3.65,6.00,7b --- 0 out tie,7b 3 out tie,,SDP,1.0,L,4,5
18,64,2019-06-08,WSN,SDP,8-8,,0,1.0,0,0,0,0,2,0,0,1.80,3,17,11,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.37,0.028,.19,0.01%,0.50,6.25,9.00,8b --- 0 out a4,8b 3 out a4,,SDP,0.0,W,4,1
19,66,2019-06-10,WSN,CHW,7-7,H(2),1,1.0,0,0,0,0,0,0,0,1.64,3,7,6,0,2,3,0,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.58,0.109,.94,0.04%,0.93,2.25,3.00,7b 1-- 0 out a3,7b 3 out a3,,CHW,0.0,W,12,1
20,69,2019-06-14,WSN,ARI,8-8,H(3),3,0.1,0,0,0,0,0,0,0,1.59,1,6,4,0,1,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.97,0.031,.51,0.01%,0.64,0.75,1.00,8t -23 2 out a4,8t 3 out a4,,WSN,0.0,W,7,3
21,71,2019-06-16,WSN,ARI,7-7,,1,1.0,2,1,1,0,1,0,0,2.19,5,17,11,1,3,2,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.06,0.002,.03,0.00%,-0.44,1.05,3.00,7t --- 0 out a8,7t 3 out a7,,WSN,2.0,W,15,5
22,72,2019-06-19,WSN,PHI,8-8,H(4),2,1.0,0,0,0,1,1,0,1,2.03,5,25,13,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.72,0.082,1.12,0.03%,0.56,3.05,6.00,8t --- 0 out a2,8t 3 out a2,1,WSN,1.0,W,6,2
23,74,2019-06-20,WSN,PHI,7-7,,0,1.0,1,1,1,0,2,1,0,2.51,4,18,10,2,3,0,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.52,0.002,.43,0.00%,-0.44,3.65,6.00,7t --- 0 out a4,7t 3 out a3,,WSN,1.0,W,7,4
24,76,2019-06-22,WSN,ATL,7-7,BS(3),1,1.0,1,1,1,1,2,0,0,2.93,5,20,11,2,3,0,2,1,0,0,,3,3,0,0,0,4,1,0,0,0,0,0,2.64,-0.182,3.09,-0.13%,-1.59,3.05,6.00,7t 123 0 out a4,7t 3 out tie,,WSN,2.0,L,9,13
25,77,2019-06-23,WSN,ATL,10-10,L(1-2),0,0.2,1,2,2,2,1,1,0,3.94,5,23,11,2,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.57,-0.406,1.59,-0.25%,-1.69,-2.30,-1.00,10t --- 0 out tie,10t 1-- 2 out d2,,WSN,15.0,L,3,4
26,81,2019-06-28,WSN,DET,8-8,H(5),4,1.0,0,0,0,2,1,0,0,3.71,5,20,11,3,4,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.61,0.099,2.46,0.06%,0.56,3.05,6.00,8b --- 0 out a2,8b 3 out a2,,DET,2.0,W,3,1
27,82,2019-06-29,WSN,DET,7-7,L(1-3),0,0.0,1,3,3,2,0,0,0,5.29,3,14,5,2,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.59,-0.392,2.59,-0.24%,-2.35,-7.80,-9.00,7b --- 0 out a2,7b 1-3 0 out a1,,DET,inf,L,5,7
28,86,2019-07-04,WSN,MIA,7-7,H(6),4,1.0,1,0,0,0,2,0,0,5.00,4,21,15,2,5,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.93,0.052,1.11,0.04%,0.56,5.65,9.00,7t --- 0 out a3,7t 3 out a3,,WSN,1.0,W,5,2
29,88,2019-07-06,WSN,KCR,8-8,,1,1.0,1,0,0,1,0,0,0,4.74,4,14,7,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.22,0.008,.25,0.01%,0.56,1.05,3.00,8t --- 0 out a6,8t 3 out a6,,WSN,2.0,W,6,0
30,91,2019-07-13,WSN,PHI,7-7,,6,0.1,0,0,0,1,0,0,0,4.66,2,13,7,1,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,.44,0.006,.65,0.01%,0.11,0.15,1.00,7b --- 2 out d2,7b 3 out d2,,PHI,10.0,W,4,3
31,92,2019-07-14,WSN,PHI,7-7,,0,1.0,0,0,0,0,3,0,0,4.43,3,12,12,1,7,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.17,0.091,1.75,0.08%,0.54,8.25,12.00,7b --- 0 out tie,7b 3 out tie,,PHI,0.0,L,3,4
32,93,2019-07-16,WSN,BAL,7-7,,1,1.0,0,0,0,2,1,0,0,4.22,5,21,8,4,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.28,0.039,1.56,0.03%,0.55,3.05,6.00,7b --- 0 out a4,7b 3 out a4,,BAL,2.0,W,8,1
33,95,2019-07-18,WSN,ATL,7-7,,1,1.0,0,0,0,0,3,0,0,4.03,3,10,9,3,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.17,0.01%,0.56,8.25,12.00,7b --- 0 out a7,7b 3 out a7,,ATL,0.0,W,13,4
34,96,2019-07-19,WSN,ATL,6-6,,0,0.2,2,1,1,1,1,0,0,4.30,5,21,14,2,3,0,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.07,-0.098,1.91,-0.11%,-0.91,-0.30,2.00,6b --- 0 out d1,6b 12- 2 out d2,,ATL,15.0,L,3,4
35,101,2019-07-24,WSN,COL,7-7,H(7),4,0.2,1,0,0,0,1,0,0,4.18,3,10,7,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.24,0.053,3.24,0.05%,0.31,2.90,5.00,7t --- 0 out a1,7t 1-- 2 out a1,2,WSN,5.0,W,2,0
36,102,2019-07-25,WSN,COL,7-7,H(8),0,0.2,1,0,0,1,1,0,0,4.07,4,23,11,3,3,2,0,0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1.50,0.016,2.29,0.01%,0.09,2.30,5.00,7t --- 0 out a1,7t 12- 2 out a1,,WSN,10.0,L,7,8
37,108,2019-07-31,WSN,ATL,6-6,,5,1.0,0,0,0,0,0,0,0,3.91,3,7,5,0,1,2,1,1,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.63,0.062,1.12,0.07%,1.20,2.25,3.00,6t -2- 0 out d3,6t 3 out d3,,WSN,0.0,L,4,5
38,110,2019-08-03,WSN,ARI,7-7,,2,0.2,0,1,1,4,2,0,0,4.15,6,33,15,4,4,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.04,-0.004,.06,0.00%,-1.26,1.10,5.00,7b --- 0 out d6,7b 123 2 out d7,,ARI,20.0,L,7,18
39,114,2019-08-07,WSN,SFG,7-7,,3,1.0,0,0,0,0,2,0,0,4.00,3,16,10,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.034,.66,0.03%,0.50,6.25,9.00,7b --- 0 out a4,7b 3 out a4,,SFG,0.0,W,4,1
40,117,2019-08-11,WSN,NYM,6-6,,3,0.2,0,0,0,1,0,0,0,3.90,3,13,6,1,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.99,0.039,1.61,0.04%,0.26,0.90,2.00,6b --- 0 out tie,6b 1-- 2 out tie,,NYM,5.0,W,7,4
41,118,2019-08-12,WSN,CIN,8-8,,0,1.0,1,2,2,1,2,1,0,4.40,5,19,10,2,4,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.35,-0.010,.51,-0.01%,-1.44,1.05,3.00,8t --- 0 out a5,8t 3 out a3,,WSN,2.0,W,7,6
42,122,2019-08-17,WSN,MIL,10-11,,4,2.0,0,0,0,1,4,0,0,4.11,7,36,24,8,7,2,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.97,0.299,3.24,0.30%,1.12,11.90,18.00,10t --- 0 out tie,11t 3 out tie,,WSN,0.5,L,14,15
43,124,2019-08-19,WSN,PIT,9-GF,,1,1.0,1,0,0,1,1,0,0,3.98,5,19,12,2,1,0,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,3.05,6.00,9b --- 0 out a13,9b end a13,,PIT,2.0,W,13,0
44,126,2019-08-21,WSN,PIT,9-GF,,1,1.0,2,1,1,0,0,0,0,4.13,5,13,9,3,0,2,3,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.00,0.000,.00,0.00%,-0.49,-0.95,0.00,9b --- 0 out a11,9b end a10,,PIT,2.0,W,11,1
45,129,2019-08-24,WSN,CHC,6-6,,2,1.0,0,0,0,2,2,0,0,4.01,4,18,9,4,4,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.70,0.041,.98,0.04%,0.54,5.05,9.00,6b --- 0 out a4,6b 3 out a4,,CHC,2.0,W,7,2
46,132,2019-08-28,WSN,BAL,6-6,,3,1.0,1,2,2,1,2,1,0,4.41,5,20,13,4,4,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.30,-0.023,.32,-0.02%,-1.44,1.05,3.00,6t --- 0 out a6,6t 3 out a4,,WSN,2.0,W,8,4
47,134,2019-08-31,WSN,MIA,9-GF,,2,1.0,0,0,0,1,3,0,0,4.29,4,21,11,4,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.56,7.65,12.00,9t --- 0 out a7,9t end a 7,,WSN,1.0,W,7,0
48,136,2019-09-02,WSN,NYM,9-GF,,1,1.0,1,0,0,0,2,0,0,4.17,4,16,12,7,2,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,5.65,9.00,9t --- 0 out d7,9t end d 7,,WSN,1.0,L,3,7
49,140,2019-09-06,WSN,ATL,6-6,,3,1.0,2,0,0,0,0,0,1,4.06,4,16,6,1,2,2,1,0,1,0,,0,0,0,0,1,3,0,0,0,0,0,0,.77,0.033,.64,0.02%,0.56,0.45,3.00,6b --- 0 out d2,6b 3 out d2,,ATL,2.0,L,3,4
50,141,2019-09-07,WSN,ATL,7-7,,0,1.0,0,0,0,2,1,0,0,3.96,5,17,9,2,3,1,1,0,1,0,,0,0,1,0,0,3,0,0,1,0,0,0,.36,0.015,.30,0.01%,0.56,3.05,6.00,7b --- 0 out d3,7b 3 out d3,,ATL,2.0,L,4,5
51,143,2019-09-10,WSN,MIN,8-8,,2,0.1,2,3,3,2,1,0,1,4.62,6,21,10,3,2,0,2,2,0,0,,0,0,0,0,0,3,1,0,1,0,0,0,.25,-0.057,.18,-0.03%,-3.08,-6.25,-5.00,8b --- 0 out d2,8b 123 1 out d4,,MIN,40.0,L,0,5
52,146,2019-09-13,WSN,ATL,6-7,,2,2.0,2,1,1,1,2,1,0,4.61,8,26,17,6,3,4,1,0,0,0,,0,0,0,0,0,7,0,0,0,1,0,0,.34,-0.006,.21,0.00%,0.12,4.70,9.00,6t --- 0 out d3,7t 3 out d4,,WSN,1.5,L,0,5
53,149,2019-09-16,WSN,STL,6-6,,2,1.0,1,0,0,0,2,0,0,4.50,4,14,12,4,3,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.22,0.076,1.20,0.05%,0.52,5.65,9.00,6b --- 0 out tie,6b 3 out tie,,STL,1.0,L,2,4
54,151,2019-09-18,WSN,STL,7-GF(8),,1,1.1,1,0,0,1,1,0,0,4.36,5,19,9,2,2,0,3,1,1,0,,0,0,1,1,0,4,0,0,0,0,0,0,.08,0.005,.09,0.00%,0.63,3.80,7.00,7b --- 2 out d4,8b end d 4,,STL,1.8181818181818181,L,1,5
55,152,2019-09-20,WSN,MIA,6-6,H(9),1,0.1,0,0,0,0,1,0,0,4.33,1,3,3,0,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.99,0.077,3.33,0.05%,0.44,2.75,4.00,6b 12- 2 out a1,6b 3 out a1,,MIA,0.0,W,6,4
56,153,2019-09-21,WSN,MIA,10-GF(10),,0,1.0,0,0,0,0,2,0,0,4.23,3,16,13,2,5,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.03,0.00%,0.50,6.25,9.00,10b --- 0 out a6,10b end a 6,,MIA,0.0,W,10,4
57,154,2019-09-22,WSN,MIA,7-7,,0,0.2,1,0,0,0,2,0,0,4.17,3,15,11,2,3,1,0,0,0,0,,1,1,0,0,0,3,0,1,0,0,0,0,.82,-0.058,.31,-0.01%,-0.32,4.90,8.00,7b -2- 1 out d1,7b 3 out d2,,MIA,5.0,L,3,5
58,156,2019-09-24,WSN,PHI,6-6,W(2-3),1,1.0,0,0,0,0,2,0,0,4.08,3,16,10,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.00,0.079,.30,0.01%,0.56,10.25,21.00,6t --- 0 out tie,6t 3 out tie,1,WSN,0.0,W,4,1
59,159,2019-09-26,WSN,PHI,7-7,,1,1.0,0,0,0,1,2,0,0,3.99,4,20,11,3,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,0.033,.11,0.01%,0.56,5.65,9.00,7t --- 0 out a4,7t 3 out a4,,WSN,1.0,W,6,3
60,160,2019-09-27,WSN,CLE,9-GF,,0,1.0,0,0,0,0,1,0,0,3.91,3,8,7,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.01,0.00%,0.56,4.25,6.00,9t --- 0 out a6,9t end a 6,,WSN,0.0,W,8,2
