,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
14,15,85,2019-07-01,CHN,PIT,5-6,,0,2.0,4,3,2,1,0,0,0,3.86,10,31,22,6,0,4,5,4,0,0,,0,0,0,0,0,9,2,0,0,1,0,0,0.06,-0.017,0.1,-0.02%,-1.98,-2.5,0.0,5b --- 0 out d6,6b 3 out d8,,PIT,2.5,L,5,18
15,16,101,2019-07-23,CHN,SFG,7-8,,21,1.0,0,0,0,1,2,0,0,3.38,4,18,12,3,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.88,-0.021,1.48,-0.02%,0.11,5.65,9.0,7b --- 0 out d1,8b 1-- 0 out tie,,SFG,1.0,L,4,5
16,17,102,2019-07-24,CHN,SFG,6-6,H(1),0,0.1,0,0,0,0,1,0,0,3.24,1,4,3,0,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.86,0.024,1.5,0.03%,0.23,2.75,4.0,6b 1-- 2 out a3,6b 3 out a3,,SFG,0.0,W,4,1
17,18,103,2019-07-26,CHN,MIL,8-GF(8),,1,0.1,0,0,0,0,0,0,0,3.12,1,1,1,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.17,0.033,2.38,0.04%,0.52,0.75,1.0,8b 1-3 2 out d1,8b end d 1,,MIL,0.0,L,2,3
18,19,104,2019-07-27,CHN,MIL,8-9,,0,1.1,0,0,0,2,2,0,0,2.7,6,28,17,4,3,2,0,0,0,0,,1,0,1,0,0,3,0,0,1,0,0,0,3.01,0.225,5.92,0.27%,0.87,5.8,10.0,8b -2- 2 out tie,9b 3 out tie,,MIL,1.818181818181818,L,3,5
19,20,106,2019-07-30,CHN,STL,7-7,,2,1.0,0,0,0,0,2,0,0,2.45,3,9,7,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.58,0.045,1.3,0.06%,0.52,6.25,9.0,7b --- 0 out d1,7b 3 out d1,,STL,0.0,L,1,2
20,21,109,2019-08-02,CHN,MIL,7-7,,2,1.0,0,0,0,0,0,0,0,2.25,3,10,6,2,0,1,2,0,1,0,,2,1,0,0,0,3,0,0,0,0,0,0,0.87,0.064,1.83,0.08%,0.89,2.25,3.0,7t 1-3 0 out a5,7t 3 out a4,,CHC,0.0,W,6,2
21,22,110,2019-08-03,CHN,MIL,7-7,W(1-0),0,1.0,1,0,0,0,2,0,0,2.08,4,17,11,4,1,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.8,0.091,3.88,0.12%,0.54,9.65,21.0,7t --- 0 out tie,7t 3 out tie,,CHC,1.0,W,4,1
22,23,112,2019-08-05,CHN,OAK,7-7,W(2-0),1,0.2,0,0,0,0,0,0,0,1.98,1,6,3,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,2.04,0.09300000000000001,3.6,0.10%,0.56,5.5,14.0,7t 1-- 1 out tie,7t 3 out tie,,CHC,0.0,W,6,5
23,24,118,2019-08-11,CHN,CIN,7-8,H(2),5,2.0,1,0,0,0,4,0,0,1.72,7,36,25,5,6,2,1,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.9,0.14400000000000002,1.78,0.17%,1.09,11.9,18.0,7b --- 0 out a2,8b 3 out a3,,CIN,0.5,W,6,3
24,25,121,2019-08-15,CHN,PHI,8-9,,3,1.0,3,3,2,0,1,0,0,2.7,6,22,17,2,2,2,3,2,0,0,,2,1,0,0,0,6,0,0,0,0,0,1,0.68,-0.057999999999999996,1.38,-0.07%,-1.24,-1.55,0.0,8b -23 1 out a5,9b 1-3 1 out a3,,PHI,3.0,L,5,7
25,26,123,2019-08-17,CHN,PIT,9-GF,S(1),1,1.0,0,0,0,0,0,0,0,2.55,3,13,8,3,0,3,0,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,2.61,0.185,4.79,0.20%,0.89,2.25,3.0,9b 1-- 0 out a2,9b end a 2,,PIT,0.0,W,2,0
26,27,125,2019-08-20,CHN,SFG,8-8,H(3),2,1.0,0,0,0,0,1,0,0,2.41,3,13,8,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.02,0.08,2.03,0.10%,0.54,4.25,6.0,8t --- 0 out a2,8t 3 out a2,,CHC,0.0,W,5,3
27,28,127,2019-08-22,CHN,SFG,9-GF,S(2),1,0.2,0,0,0,0,1,0,0,2.33,2,7,5,0,3,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.83,0.095,3.63,0.11%,0.29,3.5,5.0,9t --- 1 out a1,9t end a 1,,CHC,0.0,W,1,0
28,29,129,2019-08-24,CHN,WSN,8-8,,1,1.0,0,0,0,1,1,0,0,2.21,4,19,10,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.16,0.009000000000000001,0.34,0.01%,0.54,3.65,6.0,8t --- 0 out d4,8t 3 out d4,,CHC,1.0,L,2,7
29,30,130,2019-08-25,CHN,WSN,7-7,,0,0.2,1,3,3,2,0,0,0,3.43,5,24,12,3,0,0,3,1,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,2.13,-0.031,4.45,-0.04%,-0.26,-6.3,-7.0,7t --- 0 out tie,7t 123 2 out tie,,CHC,15.0,L,5,7
30,31,132,2019-08-28,CHN,NYM,7-8,H(4),2,1.1,1,1,0,0,1,0,0,3.22,6,20,17,2,3,2,3,1,0,0,,2,0,0,0,0,6,1,0,0,0,0,1,1.22,0.040999999999999995,2.61,0.05%,-0.02,4.4,7.0,7b 1-3 2 out a4,8b 3 out a3,,NYM,0.9090909090909092,W,10,7
31,32,135,2019-08-31,CHN,MIL,9-GF,,2,1.0,2,0,0,0,2,0,0,3.09,5,19,13,5,1,3,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.33,0.02,0.73,0.03%,0.54,5.05,9.0,9t --- 0 out d2,9t end d 2,,CHC,2.0,L,0,2
32,33,136,2019-09-01,CHN,MIL,8-8,,0,1.0,0,0,0,0,0,0,0,2.96,3,11,8,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.73,0.057,1.6,0.08%,0.54,2.25,3.0,8t --- 0 out d1,8t 3 out d1,,CHC,0.0,L,0,4
33,34,138,2019-09-03,CHN,SEA,9-GF,,1,0.2,0,0,0,0,1,0,0,2.88,2,6,5,1,1,0,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.05,0.003,0.1,0.00%,0.29,3.5,5.0,9t --- 1 out a5,9t end a 5,,CHC,0.0,W,6,1
34,35,141,2019-09-07,CHN,MIL,8-8,,3,1.0,1,0,0,1,1,0,0,2.77,5,25,19,4,4,1,2,0,0,0,,1,0,1,0,0,4,0,0,0,0,0,0,3.31,0.174,7.79,0.25%,0.93,3.05,6.0,8b 1-- 0 out tie,8b 3 out tie,,MIL,2.0,L,2,3
35,36,144,2019-09-10,CHN,SDP,8-9,,2,2.0,0,0,0,1,1,0,0,2.57,7,24,15,5,2,1,4,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.71,0.245,3.54,0.30%,1.0,5.9,9.0,8b --- 0 out tie,9b 3 out tie,,SDP,0.5,L,8,9
36,37,146,2019-09-12,CHN,SDP,9-GF,,1,1.0,2,1,1,1,3,0,1,2.79,7,29,15,5,5,0,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.23,0.018000000000000002,2.64,0.02%,-0.5,3.85,9.0,9b --- 0 out a4,9b end a 3,,SDP,3.0,W,4,1
37,38,150,2019-09-16,CHN,CIN,7-8,H(5),3,2.0,0,0,0,0,1,0,0,2.61,6,25,16,6,1,2,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.62,0.09699999999999999,1.59,0.15%,1.08,6.5,9.0,7t --- 0 out a3,8t 3 out a3,,CHC,0.0,W,8,2
38,39,152,2019-09-18,CHN,CIN,9-9,,1,1.0,0,0,0,1,1,0,0,2.53,5,26,15,1,5,3,0,0,0,0,,0,0,1,0,0,4,0,0,0,0,0,1,2.7,0.145,7.75,0.25%,0.54,3.65,6.0,9t --- 0 out tie,9t 3 out tie,,CHC,1.0,L,2,3
39,40,154,2019-09-20,CHN,STL,8-8,,1,1.0,1,0,0,2,1,0,0,2.45,6,32,17,3,3,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.69,0.057,4.71,0.09%,0.54,2.45,6.0,8t --- 0 out d1,8t 3 out d1,,CHC,3.0,L,1,2
40,41,160,2019-09-27,CHN,STL,7-7,,6,0.1,1,0,0,0,0,0,1,2.43,3,16,12,1,3,1,1,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,0.48,0.001,0.0,0.00%,-0.49,-0.45,1.0,7b 1-3 2 out a7,7b 3 out a6,,STL,10.0,W,8,2
