Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,44,2019-05-16,ATL,STL,8-GF,,12,2.0,2,1,1,0,2,1,0,6.08,8,21,16,5,3,3,3,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.03,0.002,.03,0.00%,0.11,5.30,9.00,8t --- 0 out a8,9t end a 8,,ATL,1.0,W,10,2
12,47,2019-05-19,ATL,MIL,7-8,,2,1.1,0,0,0,0,2,0,0,5.52,4,16,10,3,1,1,1,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,1.56,0.164,1.97,0.12%,1.02,7.00,10.00,7t 12- 2 out d1,8t 3 out tie,,ATL,0.0,L,2,3
13,49,2019-05-21,ATL,SFG,7-7,H(1),1,1.0,0,0,0,0,1,0,0,5.17,2,10,7,1,3,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,1.64,0.149,2.00,0.11%,0.88,4.25,6.00,7b 1-- 0 out a2,7b 3 out a2,,SFG,0.0,L,3,4
14,51,2019-05-23,ATL,SFG,9-11,,1,2.1,0,0,0,1,2,0,0,4.50,8,32,19,5,3,2,3,0,1,0,,2,0,0,0,0,7,0,0,0,0,0,0,2.54,0.384,3.13,0.28%,1.43,8.65,13.00,9b 12- 2 out tie,11b 3 out tie,,SFG,0.47619047619047616,W,5,4
15,54,2019-05-26,ATL,STL,6-7,,2,2.0,0,0,0,2,2,0,0,4.05,8,33,19,5,6,2,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.27,0.031,.34,0.02%,1.04,7.30,12.00,6b --- 0 out d3,7b 3 out d3,,STL,1.0,W,4,3
16,56,2019-05-29,ATL,WSN,2-4,,2,3.0,2,1,1,1,2,1,1,3.91,13,56,32,9,6,3,6,3,1,0,,1,1,0,0,0,11,0,0,0,0,0,0,.13,-0.008,.18,-0.01%,0.07,6.35,12.00,2t 1-- 0 out d7,4t 3 out d9,,ATL,1.0,L,4,14
17,59,2019-06-02,ATL,DET,8-8,W(3-0),3,0.1,0,0,0,0,0,0,0,3.86,1,6,4,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.02,0.027,1.28,0.02%,0.12,4.75,13.00,8t --- 2 out tie,8t 3 out tie,,ATL,0.0,W,7,4
18,60,2019-06-04,ATL,PIT,5-5,,1,1.0,0,0,0,1,1,0,0,3.70,4,21,12,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.38,0.021,.51,0.02%,0.51,3.65,6.00,5b --- 0 out d3,5b 3 out d3,,PIT,1.0,W,12,5
19,65,2019-06-09,ATL,MIA,7-7,,4,1.0,4,2,2,0,0,0,1,4.26,8,27,19,6,3,6,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.49,-0.076,.65,-0.06%,-1.50,-4.75,-3.00,7b --- 0 out d2,7b 3 out d4,,MIA,4.0,W,7,6
20,67,2019-06-11,ATL,PIT,6-7,W(4-0),1,1.2,2,0,0,0,2,0,0,4.00,7,24,16,4,5,2,3,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.33,0.108,1.92,0.09%,0.86,10.55,23.00,6t --- 0 out tie,7t 1-- 2 out a3,,ATL,1.6666666666666667,W,7,5
21,69,2019-06-13,ATL,PIT,7-7,,1,0.1,4,2,2,0,0,0,0,4.61,5,11,6,1,0,2,3,1,0,0,,0,0,0,0,0,5,3,0,0,0,0,0,1.07,-0.262,1.47,-0.22%,-2.91,-5.65,-5.00,7t --- 0 out a4,7t -23 1 out a2,,ATL,40.0,W,6,5
22,71,2019-06-15,ATL,PHI,3-6,,1,2.1,3,2,1,1,3,1,1,4.55,12,51,28,10,3,1,6,1,1,0,,2,2,0,0,0,10,2,0,0,0,0,1,1.27,-0.331,2.35,-0.37%,-2.65,6.25,13.00,3t -23 2 out a1,6t 1-- 0 out a1,,ATL,1.9047619047619047,L,5,6
23,74,2019-06-18,ATL,NYM,5-6,,2,2.0,2,2,2,3,2,0,0,4.83,10,36,21,4,8,2,3,2,1,0,,0,0,0,0,0,7,2,0,1,1,0,0,.13,-0.010,.19,-0.01%,-0.89,1.50,6.00,5t --- 0 out d6,6t 3 out d8,,ATL,2.5,L,2,10
24,76,2019-06-21,ATL,WSN,6-6,,2,1.0,0,0,0,2,1,0,0,4.68,5,18,11,1,4,1,1,0,1,0,,0,0,0,0,0,3,0,0,1,0,0,0,1.28,0.052,1.99,0.05%,0.56,3.05,6.00,6b --- 0 out d1,6b 3 out d1,,WSN,2.0,L,3,4
25,79,2019-06-24,ATL,CHC,7-GF(8),,2,2.0,1,1,1,0,2,1,0,4.67,7,27,19,9,4,3,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.04,-0.002,.05,0.00%,0.08,5.90,9.00,7b --- 0 out d5,8b end d 5,,CHC,0.5,L,3,8
26,81,2019-06-26,ATL,CHC,8-8,H(2),1,0.2,1,0,0,1,1,0,0,4.58,4,15,8,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.38,0.009,2.91,0.01%,0.08,2.30,5.00,8b --- 0 out a2,8b 12- 2 out a2,,CHC,10.0,W,5,3
27,84,2019-06-29,ATL,NYM,5-6,BS(1),2,1.2,2,2,2,0,1,0,0,4.86,7,28,18,7,2,2,4,2,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,1.67,-0.091,2.09,-0.07%,-0.34,0.55,2.00,5b --- 0 out a1,6b -2- 2 out tie,,NYM,1.6666666666666667,W,5,4
28,89,2019-07-05,ATL,MIA,7-7,,5,1.0,0,0,0,1,2,0,0,4.74,4,19,10,3,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.25,0.092,1.37,0.06%,0.56,5.65,9.00,7t --- 0 out tie,7t 3 out tie,,ATL,1.0,W,1,0
29,94,2019-07-14,ATL,SDP,8-8,,8,0.1,2,1,1,1,0,0,0,4.93,4,17,7,2,1,0,3,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.38,-0.098,1.25,-0.05%,-1.07,-3.05,-2.00,8b --- 0 out a4,8b 123 1 out a4,,SDP,30.0,W,4,1
30,96,2019-07-16,ATL,MIL,8-GF(8),,1,1.0,1,2,2,3,2,0,1,5.26,8,34,18,6,4,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-1.47,-0.75,3.00,8b --- 0 out d10,8b end d12,,MIL,4.0,L,1,13
31,98,2019-07-18,ATL,WSN,3-5,,1,2.1,4,3,3,3,2,1,0,5.62,14,54,29,9,2,3,6,3,0,0,,2,2,0,0,0,11,0,0,0,0,0,0,.14,-0.105,.17,-0.08%,-3.25,-0.95,4.00,3t -23 2 out d4,5t 3 out d9,,ATL,3.333333333333333,L,4,13
