Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,98,2019-07-18,LAA,HOU,7-GF,,24,3.0,1,0,0,0,4,0,0,7.50,10,33,25,7,8,4,2,1,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.14,0.027,.09,0.01%,1.62,14.15,21.00,7t --- 0 out d4,9t end d 4,,LAA,0.3333333333333333,L,2,6
12,121,2019-08-13,LAA,PIT,7-GF,,25,3.0,5,2,2,0,1,1,1,7.20,14,49,34,3,8,8,4,1,0,0,,0,0,0,0,0,13,1,0,0,0,0,0,.14,-0.063,.00,0.00%,-0.38,1.15,6.00,7t --- 0 out d3,9t end d 5,,LAA,1.6666666666666667,L,7,10
13,140,2019-09-04,LAA,OAK,4-5,,21,1.2,4,3,3,0,4,2,1,8.10,10,35,26,7,4,1,4,2,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.59,-0.182,.00,0.00%,-2.20,2.75,8.00,4b --- 1 out d1,5b 3 out d4,,OAK,3.3333333333333335,L,0,4
14,145,2019-09-09,LAA,CLE,7-GF,,4,3.0,1,0,0,1,4,0,0,6.86,11,40,23,8,7,5,1,1,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.09,0.017,.00,0.00%,1.62,13.55,21.00,7t --- 0 out d5,9t end d 4,,LAA,0.6666666666666666,L,2,6
15,148,2019-09-13,LAA,TBR,9-GF,,3,1.0,1,1,1,0,1,0,0,6.97,4,19,14,1,2,1,2,1,0,0,,0,0,0,0,0,3,0,1,0,0,1,0,.01,-0.001,.00,0.00%,-0.46,1.65,3.00,9t --- 0 out d6,9t end d 7,,LAA,1.0,L,4,11
16,153,2019-09-19,LAA,NYY,8-GF(8),,5,0.1,0,0,0,0,0,0,0,6.86,1,4,3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.11,0.75,1.00,8b --- 2 out d8,8b end d 8,,NYY,0.0,L,1,9
17,155,2019-09-21,LAA,HOU,4-4,,1,1.0,2,0,0,0,0,0,0,6.55,5,13,11,5,1,4,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.97,0.065,.00,0.00%,0.57,1.05,3.00,4b --- 0 out a2,4b 3 out a2,,HOU,2.0,W,8,4
18,156,2019-09-22,LAA,HOU,5-6,,0,1.2,2,3,3,1,0,1,0,7.23,7,22,14,4,2,3,3,2,0,0,,2,0,0,0,0,6,0,0,0,1,0,0,.03,0.000,.00,0.00%,-1.18,-4.05,-4.00,5b 1-3 1 out d8,6b 3 out d11,,HOU,2.5,L,5,13
19,159,2019-09-26,LAA,HOU,7-7,,3,0.1,1,0,0,0,0,0,0,7.13,2,8,6,2,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.36,-0.002,.00,0.00%,-0.02,0.15,1.00,7t --- 0 out tie,7t 1-- 1 out tie,,LAA,10.0,W,4,3
20,160,2019-09-27,LAA,HOU,4-5,,0,1.2,0,0,0,1,0,0,0,6.66,4,14,9,3,2,2,1,1,0,0,,1,0,0,0,1,3,0,0,0,1,0,0,.93,0.111,.00,0.00%,1.10,3.15,5.00,4t 1-- 1 out d1,5t 3 out d1,,LAA,0.8333333333333334,L,0,4
21,162,2019-09-29,LAA,HOU,4-4,,1,0.2,2,1,1,0,1,0,0,6.84,4,16,9,3,1,2,1,1,0,0,,1,1,0,0,0,4,1,0,0,0,0,0,.27,-0.040,.00,0.00%,-1.29,0.30,2.00,4t -2- 1 out d5,4t 3 out d7,,LAA,10.0,L,5,8
