,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
23,24,37,2019-05-06,SEA,NYY,6-7,,1,2.0,1,0,0,0,2,0,0,1.98,6,17,11,2,2,4,0,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.14,0.019,0.16,0.01%,1.08,7.9,12.0,6b --- 0 out d4,7b 3 out d4,,NYY,0.5,L,3,7
24,25,39,2019-05-08,SEA,NYY,9-GF,,1,1.0,1,0,0,0,0,0,0,1.84,3,4,3,0,0,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0.01,0.0,0.01,0.00%,0.54,1.65,3.0,9b --- 0 out a9,9b end a 9,,NYY,1.0,W,10,1
25,26,40,2019-05-09,SEA,NYY,8-GF(8),,0,1.0,3,2,2,1,2,0,0,2.87,7,25,17,6,3,2,2,2,0,0,,0.0,0.0,1,0,0,6,0,0,1,0,0,0,0.95,-0.10099999999999999,1.05,-0.07%,-1.46,-0.15,3.0,8b --- 0 out d1,8b end d 3,,NYY,4.0,L,1,3
26,27,42,2019-05-11,SEA,BOS,5-5,,1,1.0,0,0,0,3,2,0,0,2.7,6,26,11,3,3,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.31,0.01,0.29,0.01%,0.58,4.45,9.0,5b --- 0 out d5,5b 3 out d5,,BOS,3.0,L,5,9
27,28,46,2019-05-16,SEA,MIN,5-6,,4,2.0,0,0,0,0,1,0,0,2.41,6,30,21,5,2,2,3,0,2,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.05,0.008,0.05,0.00%,1.03,6.5,9.0,5t --- 0 out d8,6t 3 out d6,,SEA,0.0,L,6,11
28,29,51,2019-05-21,SEA,TEX,8-GF(8),,4,0.1,0,0,0,1,1,0,0,2.37,2,12,6,3,1,0,0,0,0,0,,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0.23,0.005,0.16,0.00%,0.27,2.15,4.0,8b 1-- 2 out d3,8b end d 3,,TEX,10.0,L,3,5
29,30,53,2019-05-24,SEA,OAK,7-8,,2,1.1,2,2,1,2,2,1,1,2.66,9,34,19,4,4,1,3,2,0,0,,0.0,0.0,1,0,0,6,1,0,0,0,0,0,0.36,-0.059000000000000004,0.2,-0.02%,-1.89,2.0,7.0,7b --- 0 out d2,8b 12- 1 out d4,,OAK,3.636363636363636,L,2,6
30,31,57,2019-05-28,SEA,TEX,6-7,,3,2.0,1,0,0,2,3,0,1,2.42,10,40,21,8,5,3,1,0,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.02,0.002,0.01,0.00%,1.03,8.1,15.0,6t --- 0 out d9,7t 3 out d8,,SEA,1.5,L,4,11
31,32,59,2019-05-30,SEA,LAA,9-GF,,1,1.0,3,1,1,0,1,0,0,2.7,6,17,13,4,0,2,3,2,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.04,-0.003,0.01,0.00%,-0.49,0.45,3.0,9t --- 0 out d5,9t end d 6,,SEA,3.0,L,3,9
32,33,62,2019-06-02,SEA,LAA,5-5,,2,0.1,2,2,0,2,0,0,0,2.66,6,33,19,5,1,1,3,2,0,0,,3.0,3.0,0,0,0,4,1,0,0,0,0,1,0.21,-0.054000000000000006,0.04,-0.01%,-4.22,-1.65,1.0,5t 123 2 out d5,5t 3 out d10,,SEA,40.0,L,3,13
