,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
10,11,80,2019-06-27,SFN,ARI,GS-6,L(1-3),4,5.1,4,2,2,3,3,1,0,6.45,22,84,52,13,8,6,10,3,2,0,52.0,,,0,0,0,19,2,0,0,1,0,0,0.94,-0.05,0.15,-0.01%,0.07,9.8,19.0,1t start tie,6t 12- 1 out d1,,SFG,1.3725490196078431,L,1,5
11,12,85,2019-07-02,SFN,SDP,GS-7,W(2-3),4,7.0,4,1,1,0,4,1,0,5.64,24,100,63,13,10,11,9,1,2,0,69.0,,,0,0,0,24,0,0,0,0,0,0,0.66,0.166,0.12,0.02%,2.52,23.35,42.0,1b start a 1,7b 3 out a6,,SDP,0.5714285714285714,W,10,4
12,13,92,2019-07-14,SFN,MIL,GS-7,W(3-3),11,6.2,7,3,3,0,7,1,1,5.44,28,103,72,17,12,7,13,8,0,0,55.0,,,2,0,0,27,0,0,0,0,0,0,0.95,0.08199999999999999,0.27,0.01%,0.29,22.2,44.0,1b start tie,7b 12- 2 out a5,,MIL,1.1290322580645158,W,8,3
13,14,98,2019-07-19,SFN,NYM,GS-8,,4,8.0,3,0,0,1,5,0,1,4.7,29,89,62,14,12,10,12,5,1,0,80.0,,,0,0,0,27,1,0,0,0,0,0,1.16,0.5479999999999999,0.73,0.21%,3.97,25.0,39.0,1t start tie,8t 3 out tie,,SFG,0.5,W,1,0
14,15,103,2019-07-24,SFN,CHC,GS-6,L(3-4),4,5.2,10,4,4,1,7,3,0,4.85,27,105,68,10,20,5,14,6,3,0,39.0,,,0,1,0,26,1,0,0,0,0,0,0.62,-0.205,0.54,-0.11%,-1.79,12.15,26.0,1t start tie,6t 123 2 out d3,,SFG,2.1153846153846154,L,1,4
15,16,107,2019-07-30,SFN,PHI,GS-5,L(3-5),5,5.0,10,4,4,2,4,1,0,5.01,27,86,58,15,8,9,12,6,2,0,33.0,,,0,0,0,25,2,0,0,0,0,0,0.98,-0.13,0.91,-0.07%,-1.3,4.05,15.0,1b start tie,5b 3 out d4,,PHI,2.4,L,2,4
16,17,112,2019-08-04,SFN,COL,GS-4,L(3-6),4,3.2,8,5,5,2,3,2,0,5.38,20,77,48,9,7,9,6,3,0,0,26.0,,,0,0,0,18,3,0,0,1,0,0,0.66,-0.302,0.51,-0.14%,-3.19,-1.75,5.0,1b start a 1,4b -23 2 out d3,,COL,3.125,L,2,6
17,18,117,2019-08-09,SFN,PHI,GS-5,,4,5.0,4,5,5,2,7,1,0,5.61,21,80,48,13,12,5,7,3,0,0,44.0,,,0,0,0,18,0,1,0,0,1,0,0.89,-0.324,0.45,-0.10%,-2.52,11.65,21.0,1t start tie,5t 3 out d2,,SFG,1.2,L,6,9
18,19,121,2019-08-14,SFN,OAK,GS-5,L(3-7),4,4.0,8,4,4,0,5,1,2,5.77,22,80,50,12,7,5,10,6,0,0,35.0,,,0,0,0,20,2,0,0,0,0,0,0.69,-0.23199999999999998,0.37,-0.08%,-2.4,5.0,15.0,1t start tie,5t 1-- 0 out d4,,SFG,2.0,L,5,9
19,20,126,2019-08-20,SFN,CHC,GS-4,,5,4.0,6,3,3,3,4,3,0,5.82,21,91,56,12,12,6,8,3,1,0,39.0,,,0,0,0,18,0,0,0,0,0,0,0.88,-0.091,0.57,-0.04%,-0.84,5.6,15.0,1b start tie,4b 3 out tie,,CHC,2.25,L,3,5
20,21,131,2019-08-26,SFN,ARI,GS-6,L(3-8),5,5.2,6,3,1,0,4,0,0,5.56,23,88,57,20,6,11,8,4,1,0,53.0,,,0,0,0,23,0,0,0,1,0,1,1.03,-0.1,0.38,-0.02%,-0.34,15.15,26.0,1t start tie,6t -2- 2 out d2,,SFG,1.1538461538461535,L,4,6
21,22,137,2019-09-02,SFN,STL,GS-4,L(3-9),6,4.0,5,3,3,1,2,0,0,5.61,18,72,44,12,4,6,9,4,2,0,41.0,,,0,0,0,17,1,1,0,0,0,0,0.62,-0.13699999999999998,0.04,-0.01%,-0.93,3.4,9.0,1b start tie,4b 3 out d3,,STL,1.5,L,1,3
22,23,142,2019-09-07,SFN,LAD,GS-5,W(4-9),4,5.0,4,0,0,3,5,0,0,5.33,22,80,44,13,8,3,11,7,1,0,61.0,,,0,0,0,19,0,0,0,0,0,0,1.66,0.306,0.02,0.00%,2.54,21.05,42.0,1b start a 1,5b 3 out a1,,LAD,1.4,W,1,0
23,24,148,2019-09-13,SFN,MIA,GS-7,W(5-9),5,6.1,3,0,0,1,5,0,0,5.02,21,87,51,13,11,8,7,5,0,0,71.0,,,0,1,0,20,0,0,0,1,0,0,0.99,0.349,0.0,0.00%,2.96,25.85,46.0,1t start tie,7t 1-- 1 out a1,,SFG,0.6557377049180328,W,1,0
24,25,154,2019-09-20,SFN,ATL,GS-6,L(5-10),6,6.0,7,6,6,2,5,2,0,5.23,27,89,55,15,10,9,11,4,2,0,37.0,,,0,0,0,24,1,0,0,0,1,0,0.62,-0.158,0.0,0.00%,-2.66,6.1,15.0,1b start tie,6b 3 out d6,,ATL,1.5,L,0,6
25,26,159,2019-09-26,SFN,COL,GS-4,,5,3.1,0,0,0,0,7,0,0,5.08,11,53,35,12,9,4,0,0,0,0,67.0,,,0,0,0,10,0,0,0,0,0,0,0.96,0.185,0.0,0.00%,1.72,21.5,31.0,1t start tie,4t --- 1 out a1,,SFG,0.0,W,8,3
