Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,27,2019-04-30,MIN,HOU,8-8,,3,0.2,1,0,0,0,0,0,0,2.31,4,15,10,3,0,2,2,1,0,0,,3,3,0,0,0,3,0,0,0,0,1,1,.01,-0.001,.01,0.00%,-1.37,0.90,2.00,8t 123 1 out d8,8t 3 out d11,,MIN,5.0,L,0,11
12,29,2019-05-02,MIN,HOU,8-8,,1,1.0,1,0,0,0,1,0,0,2.13,4,16,10,3,1,1,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.09,0.007,.12,0.01%,0.55,3.65,6.00,8t --- 0 out a6,8t 3 out a6,,MIN,1.0,W,8,2
13,33,2019-05-06,MIN,TOR,8-8,,3,1.0,0,0,0,0,1,0,0,1.98,3,8,5,1,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.06,0.00%,0.54,4.25,6.00,8b --- 0 out a7,8b 3 out a7,,TOR,0.0,W,8,0
14,35,2019-05-08,MIN,TOR,7-7,,1,1.0,0,0,0,0,1,0,0,1.84,3,11,6,0,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.07,0.00%,0.54,4.25,6.00,7b --- 0 out a8,7b 3 out a8,,TOR,0.0,W,9,1
15,37,2019-05-11,MIN,DET,7-8,,2,1.2,1,0,0,1,2,0,0,1.65,7,33,21,5,3,1,3,1,2,0,,2,0,0,0,0,6,1,0,0,0,0,0,1.48,0.165,2.06,0.14%,1.66,6.55,11.00,7t 12- 0 out d1,8t 12- 2 out d1,1,MIN,1.6666666666666667,L,3,5
16,41,2019-05-14,MIN,LAA,6-7,H(2),2,1.0,1,0,0,0,0,0,0,1.56,4,14,11,6,0,1,3,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.65,0.091,2.13,0.07%,0.55,1.65,3.00,6t 1-- 2 out a1,7t 1-- 2 out a1,,MIN,1.0,W,4,3
17,42,2019-05-15,MIN,LAA,8-8,,0,0.2,2,0,0,0,1,0,0,1.50,4,14,12,2,5,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.92,0.005,1.17,0.00%,0.09,2.30,5.00,8t --- 0 out a4,8t 12- 2 out a4,,MIN,10.0,W,8,7
18,45,2019-05-18,MIN,SEA,7-7,,2,1.0,0,0,0,0,1,0,0,1.42,3,15,11,1,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.001,.00,0.00%,0.51,4.25,6.00,7b --- 0 out a13,7b 3 out a13,,SEA,0.0,W,18,4
19,47,2019-05-20,MIN,LAA,6-7,H(3),1,1.1,1,1,1,0,2,0,0,1.77,5,20,14,7,3,0,3,1,2,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.36,0.087,1.61,0.06%,0.52,4.40,7.00,6b --- 0 out a1,7b 1-- 1 out a1,,LAA,0.9090909090909091,W,3,1
20,49,2019-05-23,MIN,LAA,6-6,,2,1.0,0,0,0,0,1,0,0,1.69,3,14,8,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.010,.13,0.01%,0.54,4.25,6.00,6b --- 0 out a7,6b 3 out a7,,LAA,0.0,W,16,7
21,53,2019-05-27,MIN,MIL,7-7,H(4),3,0.2,0,0,0,1,2,0,0,1.64,3,14,8,2,3,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.26,0.035,1.59,0.02%,0.21,4.90,8.00,7t --- 0 out a1,7t -2- 2 out a1,,MIN,5.0,L,4,5
22,54,2019-05-28,MIN,MIL,9-GF,S(1),0,0.1,0,0,0,0,0,0,0,1.61,1,6,4,2,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,.48,0.013,.36,0.01%,0.12,0.75,1.00,9t --- 2 out a2,9t end a 2,,MIN,0.0,W,5,3
23,57,2019-06-01,MIN,TBR,7-8,,3,1.1,3,1,1,0,2,1,0,1.90,7,21,18,8,2,4,1,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.43,-0.003,.34,0.00%,-0.48,3.20,7.00,7b --- 0 out a5,8b 1-- 1 out a4,,TBR,2.727272727272727,W,6,2
24,58,2019-06-02,MIN,TBR,7-7,,0,0.0,1,0,0,0,0,0,0,1.90,1,7,5,1,1,1,0,0,0,0,,3,2,0,0,0,1,0,0,0,0,0,0,2.55,-0.122,1.85,-0.05%,-1.72,-0.60,0.00,7b 123 2 out a4,7b 1-3 2 out a2,,TBR,inf,W,9,7
25,59,2019-06-04,MIN,CLE,7-7,,1,0.2,1,0,0,0,1,0,0,1.85,3,10,7,0,5,1,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.23,0.009,.18,0.00%,0.31,2.90,5.00,7b --- 1 out d3,7b 3 out d3,,CLE,5.0,L,2,5
26,60,2019-06-05,MIN,CLE,5-5,,0,0.1,0,0,0,0,0,0,0,1.82,1,4,2,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.24,0.036,1.02,0.02%,0.26,0.75,1.00,5b 1-- 2 out a1,5b 3 out a1,,CLE,0.0,L,7,9
27,62,2019-06-07,MIN,DET,7-7,W(1-0),1,1.0,0,0,0,0,3,0,0,1.75,3,13,9,2,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.18,0.093,.78,0.04%,0.56,12.25,24.00,7b --- 0 out tie,7b 3 out tie,,DET,0.0,W,6,3
28,65,2019-06-11,MIN,SEA,7-7,,3,1.0,2,1,1,1,0,0,0,2.03,6,32,21,6,2,1,4,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.22,-0.083,.72,-0.03%,-0.45,-1.55,0.00,7t --- 0 out d1,7t 3 out d2,,MIN,3.0,W,6,5
29,67,2019-06-13,MIN,SEA,6-7,BW(2-0),1,1.0,1,0,0,0,1,0,0,1.95,4,10,9,6,0,2,1,1,0,0,,2,1,0,0,0,4,0,0,0,0,0,0,1.43,-0.076,.87,-0.03%,-0.10,7.65,18.00,6t 12- 2 out a1,7t --- 2 out a6,,MIN,1.0,W,10,5
30,69,2019-06-15,MIN,KCR,8-8,H(5),1,0.1,0,0,0,0,0,0,0,1.93,1,4,3,1,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,3.29,0.094,1.79,0.03%,0.39,0.75,1.00,8t --3 2 out a1,8t 3 out a1,,MIN,0.0,W,5,4
31,72,2019-06-18,MIN,BOS,7-7,,2,1.0,1,1,1,0,1,1,0,2.17,4,11,9,4,0,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.98,-0.122,.61,-0.05%,-0.45,1.65,3.00,7t --- 0 out tie,7t 3 out d1,,MIN,1.0,W,4,3
32,73,2019-06-19,MIN,BOS,5-5,,0,0.2,0,0,0,1,1,0,0,2.12,3,12,6,2,1,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.01,0.044,.64,0.02%,0.57,2.90,5.00,5t 1-- 1 out d2,5t 3 out d2,,MIN,5.0,L,4,9
33,75,2019-06-21,MIN,KCR,7-8,W(3-0),1,1.0,2,1,1,0,1,1,0,2.35,5,18,13,4,3,1,3,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.23,-0.192,.85,-0.08%,-0.84,5.05,15.00,7b --- 0 out d1,8b 1-- 0 out a1,,KCR,2.0,W,8,7
34,78,2019-06-25,MIN,TBR,8-8,,3,1.0,0,0,0,0,1,0,0,2.27,3,13,10,1,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.34,0.027,.26,0.01%,0.55,4.25,6.00,8t --- 0 out a4,8t 3 out a4,,MIN,0.0,W,9,4
35,79,2019-06-26,MIN,TBR,6-6,,0,0.2,0,0,0,0,0,0,0,2.23,2,2,2,0,0,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.51,0.080,.96,0.03%,0.57,1.50,2.00,6t 1-- 1 out tie,6t 3 out tie,,MIN,0.0,W,6,4
36,80,2019-06-27,MIN,TBR,18-GF(18),L(3-1),0,1.0,3,3,3,1,1,0,1,2.97,8,24,14,3,3,1,4,3,0,0,,0,0,0,0,0,5,0,0,0,0,1,0,2.56,-0.453,1.55,-0.17%,-2.45,-4.75,-3.00,18t --- 0 out tie,18t end d 3,,MIN,4.0,L,2,5
37,85,2019-07-03,MIN,OAK,8-8,,5,1.0,1,0,0,0,2,0,0,2.88,4,13,10,4,2,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.85,0.110,1.54,0.06%,0.53,5.65,9.00,8b --- 0 out tie,8b 3 out tie,,OAK,1.0,W,4,3
38,87,2019-07-05,MIN,TEX,7-7,,1,1.0,2,1,1,0,0,1,0,3.06,5,18,12,3,2,2,3,0,0,0,,2,2,0,0,0,5,0,0,0,0,0,0,.35,0.001,.33,0.00%,-0.95,-0.95,0.00,7t -23 0 out a7,7t 3 out a4,,MIN,2.0,W,15,6
39,89,2019-07-07,MIN,TEX,6-7,,1,1.2,0,0,0,0,4,0,0,2.92,4,15,12,3,7,0,0,0,0,0,,1,0,0,1,0,4,0,0,0,0,0,0,1.32,0.172,1.05,0.08%,1.12,11.75,17.00,6t 1-- 1 out tie,7t 3 out tie,,MIN,0.0,L,1,4
40,90,2019-07-12,MIN,CLE,7-7,H(6),4,1.0,0,0,0,0,1,0,0,2.84,3,15,10,2,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.44,0.114,2.07,0.10%,0.58,4.25,6.00,7b --- 0 out a1,7b 3 out a1,,CLE,0.0,W,5,3
41,91,2019-07-13,MIN,CLE,6-6,H(7),0,0.2,0,0,0,0,1,0,0,2.79,2,6,5,2,1,0,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.89,0.142,3.55,0.11%,0.99,3.50,5.00,6b 12- 1 out a2,6b 3 out a2,,CLE,0.0,W,6,2
42,96,2019-07-19,MIN,OAK,6-6,L(3-2),5,1.0,3,2,2,0,1,0,0,3.18,6,29,18,4,3,1,4,3,0,0,,0,0,1,0,0,6,1,0,0,0,0,0,1.38,-0.227,1.56,-0.15%,-1.45,-1.55,0.00,6t --- 0 out tie,6t 3 out d2,,MIN,3.0,L,3,5
43,98,2019-07-21,MIN,OAK,6-6,H(8),1,0.2,1,0,0,0,0,0,0,3.12,3,14,8,2,1,0,3,1,0,0,,1,1,0,0,0,2,1,0,0,0,1,0,1.56,-0.013,2.00,-0.01%,-0.43,0.90,2.00,6t 1-- 1 out a3,6t 3 out a2,,MIN,5.0,W,7,6
44,99,2019-07-22,MIN,NYY,8-8,H(9),0,0.1,0,0,0,0,0,0,0,3.10,1,2,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.54,0.045,1.84,0.03%,0.35,0.75,1.00,8t -2- 2 out a2,8t 3 out a2,,MIN,0.0,W,8,6
45,100,2019-07-23,MIN,NYY,8-8,BS(2),0,0.1,1,0,0,0,0,0,0,3.07,2,9,6,1,1,1,1,0,0,0,,2,2,0,0,0,2,1,0,0,0,0,0,2.71,-0.431,3.12,-0.30%,-1.54,0.15,1.00,8t 12- 2 out a1,8t 3 out d1,,MIN,10.0,L,12,14
46,105,2019-07-28,MIN,CHW,7-7,,4,1.0,0,0,0,0,1,0,0,3.00,3,11,9,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.07,0.00%,0.54,4.25,6.00,7b --- 0 out a8,7b 3 out a8,,CHW,0.0,W,11,1
47,108,2019-08-01,MIN,MIA,10-10,,3,1.0,0,0,0,0,0,0,0,2.93,3,16,9,4,1,0,3,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.81,0.137,1.94,0.09%,0.50,2.25,3.00,10b --- 0 out tie,10b 3 out tie,,MIA,0.0,L,4,5
48,110,2019-08-03,MIN,KCR,7-7,,1,0.1,0,0,0,0,0,0,0,2.91,1,4,3,1,0,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,.21,0.006,.22,0.00%,0.81,0.75,1.00,7t 123 2 out a8,7t 3 out a8,,MIN,0.0,W,11,3
49,112,2019-08-05,MIN,ATL,7-7,H(10),1,0.2,2,2,1,0,1,0,0,3.07,4,19,12,3,3,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.67,-0.087,1.76,-0.06%,-0.79,0.30,2.00,7t --- 0 out a2,7t -2- 2 out a1,,MIN,10.0,W,5,3
50,115,2019-08-08,MIN,CLE,8-8,,2,1.0,1,0,0,0,0,0,0,3.00,4,13,7,3,0,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.19,0.010,.36,0.01%,0.55,1.65,3.00,8t --- 0 out d4,8t 3 out d4,,MIN,1.0,L,5,7
51,118,2019-08-11,MIN,CLE,7-8,,2,0.2,0,0,0,0,0,0,0,2.96,2,6,4,1,1,1,1,1,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,1.27,0.066,2.69,0.08%,1.07,1.50,2.00,7t 123 2 out d2,8t --- 1 out d2,,MIN,0.0,L,3,7
52,119,2019-08-13,MIN,MIL,7-7,BS(3),1,0.0,3,4,3,0,0,1,0,3.55,4,17,12,2,0,0,3,3,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,2.26,-0.652,3.26,-0.56%,-4.00,-7.80,-9.00,7b --- 0 out a3,7b --- 0 out d1,,MIL,inf,W,7,5
53,123,2019-08-17,MIN,TEX,6-6,H(11),3,1.0,2,0,0,0,0,0,0,3.47,4,8,6,1,0,0,4,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.85,0.084,2.46,0.07%,0.61,1.05,3.00,6b --- 0 out a2,6b 3 out a2,,TEX,2.0,W,12,7
54,125,2019-08-19,MIN,CHW,7-7,,1,0.1,0,0,0,0,0,0,0,3.45,1,4,2,1,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.58,0.017,.69,0.01%,0.35,0.75,1.00,7t -2- 2 out d3,7t 3 out d3,,MIN,0.0,L,4,6
55,127,2019-08-21,MIN,CHW,6-6,,1,1.0,1,0,0,1,1,0,0,3.38,5,27,19,3,3,1,2,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.42,0.018,.47,0.01%,0.55,3.05,6.00,6t --- 0 out d4,6t 3 out d4,,MIN,2.0,L,0,4
56,128,2019-08-23,MIN,DET,8-GF,,1,1.1,3,2,2,0,1,0,0,3.65,6,14,12,3,2,1,4,4,0,0,,1,0,0,0,0,6,1,0,0,0,0,0,.29,-0.054,.35,-0.04%,-1.10,-0.80,1.00,8t -2- 2 out d4,9t end d 4,,MIN,2.727272727272727,L,6,9
57,139,2019-09-04,MIN,BOS,6-6,,11,0.1,0,0,0,0,0,0,0,3.62,1,2,2,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.22,0.006,.10,0.00%,0.59,0.75,1.00,6b -23 0 out d5,6b -23 1 out d5,,BOS,0.0,L,2,6
58,143,2019-09-08,MIN,CLE,7-8,,3,1.0,0,0,0,0,2,0,0,3.55,3,14,9,3,2,0,1,0,0,0,,1,0,1,0,0,3,0,0,0,0,0,0,.34,0.027,.20,0.01%,0.98,6.25,9.00,7t -2- 1 out d4,8t --- 1 out d3,,MIN,0.0,L,2,5
59,149,2019-09-15,MIN,CLE,7-GF(8),,6,1.2,1,0,0,0,1,0,0,3.44,5,18,12,5,2,3,1,0,0,0,,2,0,1,0,0,5,0,0,0,1,0,0,.46,0.063,.25,0.02%,1.56,5.15,8.00,7b 12- 1 out d2,8b end d 2,,CLE,0.8333333333333334,L,5,7
60,151,2019-09-17,MIN,CHW,12-GF(12),W(4-2),1,1.0,3,2,2,1,0,1,0,3.71,7,22,16,6,1,5,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.26,-0.398,.44,-0.08%,-1.45,-0.15,9.00,12t --- 0 out tie,12t end d 2,,MIN,4.0,W,9,8
61,159,2019-09-26,MIN,DET,6-6,H(12),8,1.0,2,1,1,0,2,0,0,3.81,5,16,12,4,4,1,2,1,0,0,,0,0,1,0,0,5,0,1,0,0,0,0,1.46,-0.019,.07,0.00%,-0.44,3.05,6.00,6b --- 0 out a3,6b 3 out a2,,DET,2.0,W,10,4
