Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
37,57,2019-06-02,MIA,SDP,GS-5,W(3-5),4,5.0,1,0,0,2,8,0,0,3.53,18,98,69,12,12,2,6,3,1,0,71,,,0,0,0,16,0,0,0,0,0,0,.70,0.189,.10,0.02%,2.51,29.45,51.00,1b start tie,5b 3 out a7,,SDP,0.6,W,9,3
38,62,2019-06-08,MIA,ATL,GS-7,L(3-6),5,7.0,2,1,1,3,5,0,2,3.31,27,95,60,17,10,7,10,3,2,0,71,,,0,0,0,21,1,0,0,1,1,0,1.21,0.213,.20,0.02%,2.48,19.55,33.00,1t start tie,7t 3 out d1,,MIA,0.7142857142857143,L,0,1
39,67,2019-06-14,MIA,PIT,GS-5,L(3-7),5,5.0,11,5,5,0,1,0,0,3.68,24,78,54,10,7,11,12,8,1,0,26,,,0,0,0,22,2,1,0,2,1,0,1.06,-0.210,.05,-0.01%,-2.52,-3.35,3.00,1t start tie,5t 3 out d5,,MIA,2.2,L,0,11
40,72,2019-06-19,MIA,STL,GS-6,,4,5.2,4,1,1,3,8,0,0,3.54,24,108,65,23,9,5,8,6,0,0,62,,,1,0,0,20,0,0,0,0,0,0,1.25,0.128,.05,0.00%,1.66,22.55,38.00,1b start tie,6b 12- 2 out d1,,STL,1.346153846153846,L,1,2
41,77,2019-06-25,MIA,WSN,GS-5,L(3-8),5,5.0,7,6,6,2,3,1,0,3.94,24,93,63,13,6,9,10,2,3,0,30,,,0,0,0,22,0,0,0,0,0,0,.86,-0.287,.09,-0.02%,-3.52,-0.15,6.00,1t start tie,5t 3 out d5,,MIA,1.8,L,1,6
42,82,2019-06-30,MIA,PHI,GS-5,L(3-9),4,5.0,6,3,3,2,3,1,0,4.02,22,84,56,15,7,4,13,6,5,0,44,,,1,1,0,20,2,0,0,0,0,0,.92,-0.104,.04,0.00%,-0.52,6.45,15.00,1t start tie,5t 3 out d2,,MIA,1.6,L,6,13
43,88,2019-07-07,MIA,ATL,GS-5,L(3-10),6,5.0,6,4,4,5,5,1,0,4.18,25,94,57,6,11,6,9,2,2,0,39,,,1,0,0,20,1,0,1,1,0,0,.82,-0.149,.01,0.00%,-1.22,6.65,18.00,1b start tie,5b 3 out d4,,ATL,2.2,L,3,4
44,93,2019-07-17,MIA,SDP,GS-5,L(3-11),9,5.0,8,3,3,3,5,1,0,4.24,24,90,54,15,13,5,11,7,1,0,41,,,0,0,0,21,2,0,0,1,0,0,.92,-0.110,.00,0.00%,-0.52,8.65,21.00,1t start tie,5t 3 out d3,,MIA,2.2,L,2,3
45,98,2019-07-22,MIA,CHW,GS-5,L(3-12),4,5.0,7,7,7,1,7,2,0,4.62,23,99,62,15,13,5,10,4,1,0,31,,,0,0,0,22,2,0,0,0,0,0,.61,-0.305,.00,0.00%,-4.32,6.45,15.00,1b start tie,5b 3 out d6,,CHW,1.6,L,1,9
46,101,2019-07-26,MIA,ARI,8-8,,3,1.0,1,0,0,0,2,0,0,4.58,4,18,12,2,4,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.91,0.051,.00,0.00%,0.50,5.65,9.00,8t --- 0 out d1,8t 3 out d1,,MIA,1.0,W,3,2
47,103,2019-07-28,MIA,ARI,7-7,H(1),1,1.0,0,0,0,1,0,0,0,4.54,4,14,7,1,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.98,0.070,.00,0.00%,0.50,1.65,3.00,7t --- 0 out a2,7t 3 out a2,,MIA,1.0,W,5,1
48,105,2019-07-30,MIA,MIN,9-GF,,1,1.0,0,0,0,1,1,0,0,4.50,4,13,8,0,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.66,0.038,.00,0.00%,0.50,3.65,6.00,9t --- 0 out d1,9t end d 1,,MIA,1.0,L,1,2
49,125,2019-08-18,TBR,DET,GS-4,,18,3.1,8,2,2,1,6,1,0,4.53,18,71,51,4,12,6,5,3,0,0,41,,,0,1,0,17,2,0,0,0,0,0,.92,-0.112,.99,-0.07%,-1.08,10.10,22.00,1t start tie,4t 1-3 1 out d1,,TBR,2.903225806451613,W,5,4
50,130,2019-08-23,TBR,BAL,GS-6,W(4-12),4,6.0,2,0,0,1,5,0,0,4.30,21,83,55,16,5,6,9,4,0,0,72,,,0,0,0,20,2,0,0,0,0,0,.47,0.125,.57,0.09%,3.28,25.70,45.00,1b start tie,6b 3 out a7,,BAL,0.5,W,7,1
51,135,2019-08-29,TBR,HOU,2-4,,5,2.1,2,2,1,2,4,1,0,4.29,12,63,36,9,10,1,5,2,1,0,,2,1,0,0,0,10,1,0,0,0,0,1,1.43,-0.091,1.72,-0.07%,-0.70,8.85,16.00,2b 12- 1 out a1,4b 123 2 out a2,,HOU,1.9047619047619047,W,9,8
52,140,2019-09-03,TBR,BAL,GS-5,,4,5.0,5,2,2,0,4,1,0,4.27,19,78,54,10,9,4,11,5,1,0,53,,,0,0,0,19,0,0,0,1,0,0,.95,0.042,1.14,0.03%,0.68,12.25,21.00,1t start tie,5t 3 out tie,1,TBR,1.0,L,2,4
53,145,2019-09-08,TBR,TOR,3-5,W(5-12),4,2.2,1,0,0,0,2,0,0,4.18,9,29,23,5,6,1,6,3,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.08,0.160,1.05,0.09%,1.36,13.40,26.00,3t --- 0 out a1,5t 1-- 2 out a1,,TBR,0.45454545454545453,W,8,3
54,150,2019-09-14,TBR,LAA,4-5,W(6-12),5,2.0,2,0,0,0,0,0,0,4.12,7,23,16,4,2,3,4,3,1,0,,0,0,0,1,0,6,0,0,0,0,0,0,1.07,0.130,1.61,0.12%,1.08,7.30,18.00,4b --- 0 out tie,5b 3 out tie,,LAA,1.0,W,3,1
55,156,2019-09-22,TBR,BOS,7-8,,7,2.0,3,1,0,1,3,0,0,4.06,11,46,29,9,3,3,4,2,0,0,,0,0,0,0,0,10,0,0,0,0,0,1,.42,-0.026,.76,-0.03%,0.07,8.10,15.00,7t --- 0 out d3,8t 3 out d4,,TBR,2.0,L,4,7
