Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,105,2018-07-28,BAL,TBR,9-GF,,23,1.0,0,0,0,0,1,0,1,5.94,4,15,9,2,2,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.000,.00,0.00%,0.50,3.65,6.00,9t --- 0 out a9,9t end a 9,,BAL,0.0,W,11,2
12,110,2018-08-03,BAL,TEX,GS-4,L(2-6),5,3.1,6,7,5,1,4,2,1,6.41,19,81,46,9,5,3,10,3,1,0,27,,,0,0,0,17,1,0,0,0,0,1,.77,-0.205,.00,0.00%,-3.39,0.70,7.00,1b start tie,4b 123 1 out d4,,TEX,2.258064516129032,L,3,11
13,115,2018-08-09,BAL,TBR,GS-6,,5,5.2,4,3,3,3,3,1,0,6.25,23,93,54,9,10,4,13,5,4,0,49,,,0,0,0,19,1,0,0,0,1,0,1.04,-0.095,.00,0.00%,-0.46,8.55,17.00,1b start tie,6b 12- 2 out tie,,TBR,1.346153846153846,L,4,5
14,122,2018-08-17,BAL,CLE,GS-6,L(2-7),7,6.0,5,2,2,4,3,1,1,5.95,26,97,53,19,4,11,7,4,1,0,53,,,0,0,0,21,0,0,0,2,0,0,.70,0.027,.00,0.00%,1.16,9.50,21.00,1b start tie,6b 3 out d2,,CLE,1.5,L,1,2
15,127,2018-08-22,BAL,TOR,GS-7,L(2-8),4,7.0,3,1,1,0,7,1,0,5.50,24,90,63,20,9,7,10,2,3,0,74,,,0,0,0,24,1,0,0,0,0,0,.92,0.195,.00,0.00%,2.51,25.95,39.00,1b start tie,7b 3 out d1,,TOR,0.42857142857142855,L,0,6
16,132,2018-08-27,BAL,TOR,GS-6,W(3-8),4,6.0,4,0,0,2,5,0,0,5.08,24,99,60,15,6,3,14,9,1,0,67,,,0,0,0,22,3,0,0,0,0,0,1.28,0.355,.00,0.00%,3.01,23.90,45.00,1t start tie,6t 3 out tie,,BAL,1.0,W,7,0
17,137,2018-09-02,BAL,KCR,GS-4,L(3-9),5,4.0,9,5,4,0,3,0,0,5.27,21,76,45,8,6,7,11,6,0,0,29,,,1,0,0,21,1,0,0,1,0,0,1.03,-0.302,.00,0.00%,-2.96,1.60,9.00,1b start a 1,4b 3 out d4,,KCR,2.25,L,1,9
18,142,2018-09-08,BAL,TBR,GS-6,L(3-10),5,5.0,7,6,2,0,3,0,1,5.17,24,86,54,16,10,9,11,5,2,0,40,,,2,1,0,21,3,1,0,0,1,1,.61,-0.282,.00,0.00%,-3.14,8.45,18.00,1b start tie,6b -2- 0 out d2,,TBR,1.4,L,5,10
19,149,2018-09-16,BAL,CHW,GS-5,,7,4.1,6,4,3,1,7,3,1,5.22,22,104,68,20,10,5,8,2,1,0,43,,,1,0,0,20,0,0,0,1,0,2,.81,-0.052,.00,0.00%,-1.76,12.95,25.00,1t start tie,5t --- 1 out a2,,BAL,1.707317073170732,W,8,4
20,154,2018-09-22,BAL,NYY,GS-5,,5,5.0,4,2,2,4,5,2,0,5.14,22,93,52,16,9,1,12,5,2,0,52,,,0,0,0,18,1,0,0,0,0,0,.96,0.047,.00,0.00%,0.56,12.45,24.00,1b start tie,5b 3 out tie,,NYY,1.6,L,2,3
21,159,2018-09-28,BAL,HOU,GS-7,,5,7.0,3,1,1,2,4,1,1,4.88,26,91,53,16,7,9,10,2,2,0,69,,,0,0,0,23,0,0,0,0,0,0,1.19,0.289,.00,0.00%,2.51,18.15,30.00,1t start tie,7t 3 out tie,,BAL,0.7142857142857143,L,1,2
22,1,2019-03-28,BAL,NYY,6-7,,99,2.0,1,0,0,2,2,0,0,0.00,8,42,26,8,1,0,4,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.19,0.019,.21,0.01%,1.08,6.70,12.00,6b --- 0 out d4,7b 3 out d4,,NYY,1.5,L,2,7
23,4,2019-04-01,BAL,TOR,GS-7,W(1-0),3,6.1,0,0,0,1,8,0,0,0.00,20,82,50,13,9,2,9,2,4,0,80,,,0,0,0,19,0,0,0,0,0,0,.47,0.199,.54,0.14%,3.47,33.65,55.00,1b start a 4,7b --- 1 out a6,,TOR,0.1639344262295082,W,6,5
24,9,2019-04-07,BAL,NYY,GS-5,L(1-1),5,5.0,5,4,4,2,2,3,0,2.70,21,88,51,9,6,5,12,2,2,0,41,,,0,0,0,19,2,0,0,1,0,0,.60,-0.179,.68,-0.12%,-1.27,3.05,9.00,1t start tie,5t 3 out d4,,BAL,1.4,L,3,15
25,14,2019-04-12,BAL,BOS,GS-6,L(1-2),4,5.2,6,3,3,0,3,1,0,3.32,23,81,49,10,4,5,15,5,3,0,48,,,0,0,0,23,2,0,0,0,0,0,.65,-0.054,.59,-0.03%,0.22,9.15,17.00,1b start tie,6b 1-- 2 out d3,,BOS,1.1538461538461537,L,4,6
26,19,2019-04-17,BAL,TBR,GS-3,L(1-3),4,2.0,8,6,6,0,0,3,0,5.57,13,51,34,6,4,1,12,8,0,0,16,,,0,0,0,13,2,0,0,0,0,0,.79,-0.325,.74,-0.18%,-4.93,-12.30,-12.00,1b start tie,3b --- 0 out d6,,TBR,4.0,L,1,8
27,24,2019-04-22,BAL,CHW,GS-5,L(1-4),4,5.0,5,4,4,2,3,1,0,5.88,22,76,47,9,3,6,11,3,1,0,42,,,0,0,0,20,2,0,0,0,0,0,.86,-0.147,.53,-0.05%,-1.27,5.05,12.00,1t start tie,5t 3 out d4,,BAL,1.4,L,2,12
28,31,2019-05-01,BAL,CHW,GS-5,,8,4.1,4,4,1,2,4,0,0,5.34,21,96,58,9,10,8,7,2,4,0,47,,,0,1,0,19,1,0,0,0,0,3,.90,-0.139,.34,-0.03%,-1.61,12.15,22.00,1b start tie,5b --- 1 out d1,1,CHW,1.4634146341463417,W,5,4
29,36,2019-05-07,BAL,BOS,GS-4,,5,4.0,3,3,3,4,5,2,0,5.50,19,92,53,12,10,4,6,2,1,0,45,,,0,0,0,14,0,0,0,0,0,0,1.04,-0.095,.48,-0.03%,-0.81,8.80,18.00,1t start tie,4t 3 out d1,,BAL,1.75,L,5,8
30,41,2019-05-15,BAL,NYY,GS-6,L(1-5),7,6.0,6,5,4,1,6,4,0,5.58,26,89,60,18,8,3,16,4,2,0,47,,,0,0,0,25,0,0,0,0,0,1,.69,-0.276,.20,-0.05%,-1.75,13.30,24.00,1b start a 1,6b 3 out d2,1,NYY,1.1666666666666667,L,3,5
31,48,2019-05-21,BAL,NYY,GS-5,L(1-6),5,5.0,8,9,9,4,5,3,0,6.75,26,106,58,17,8,3,14,5,1,0,16,,,0,0,0,22,1,0,0,1,0,0,.52,-0.347,.06,-0.02%,-6.27,-3.95,3.00,1t start tie,5t 3 out d9,,BAL,2.4,L,4,11
32,53,2019-05-26,BAL,COL,GS-6,,4,5.2,9,5,4,1,6,1,0,6.71,27,83,56,8,12,11,9,5,0,0,38,,,0,0,0,24,1,1,0,1,0,0,1.22,-0.165,.05,0.00%,-1.67,10.75,23.00,1b start tie,6b --3 2 out d4,,COL,1.923076923076923,L,7,8
33,58,2019-06-01,BAL,SFG,GS-5,L(1-7),5,4.0,6,7,7,3,4,1,0,7.36,21,84,53,13,8,4,10,7,0,0,23,,,0,0,0,18,2,0,0,0,0,0,.75,-0.284,.02,0.00%,-3.66,-2.40,3.00,1t start tie,5t 123 0 out d3,,BAL,2.25,L,2,8
34,62,2019-06-06,BAL,TEX,GS-7,L(1-8),4,6.0,8,4,3,1,2,1,0,7.08,26,90,63,15,9,11,12,8,1,0,43,,,0,0,0,24,1,0,0,1,1,0,.85,-0.138,.01,0.00%,-0.73,6.10,15.00,1b start a 1,7b 1-- 0 out d1,,TEX,1.5,L,3,4
35,67,2019-06-12,BAL,TOR,GS-5,L(1-9),5,4.0,4,4,1,4,3,0,0,6.78,21,96,52,14,8,8,6,4,0,0,43,,,1,0,0,17,0,0,0,0,0,1,1.29,-0.113,.01,0.00%,-0.66,8.20,18.00,1t start tie,5t 123 0 out tie,,BAL,2.0,L,6,8
36,71,2019-06-16,BAL,BOS,10-GF(10),,3,1.0,2,2,2,1,0,0,0,6.95,6,19,12,2,0,0,5,2,1,0,,2,2,1,0,0,5,0,0,0,0,0,0,.93,-0.065,.00,0.00%,-1.95,-3.55,-3.00,10t -23 0 out d1,10t end d 5,,BAL,3.0,L,6,8
37,92,2019-07-13,BAL,TBR,7-8,,26,2.0,5,3,3,0,2,1,1,7.15,12,34,25,2,2,5,4,2,0,0,,0,0,0,0,0,10,2,0,0,0,1,0,.12,-0.050,.00,0.00%,-1.91,-1.10,3.00,7t --- 0 out d4,8t 3 out d6,2,BAL,2.5,L,4,12
38,106,2019-07-29,BAL,SDP,GS-5,L(1-10),15,4.2,6,5,5,0,7,4,0,7.31,21,66,49,8,10,5,9,5,0,0,39,,,0,0,0,21,0,1,0,0,0,1,.47,-0.285,.00,0.00%,-2.99,10.90,20.00,1b start tie,5b 1-3 2 out d4,,SDP,1.4285714285714286,L,1,8
39,109,2019-08-02,BAL,TOR,9-GF,,3,0.1,0,0,0,0,1,0,0,7.27,1,8,5,1,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.29,0.008,.00,0.00%,0.46,2.75,4.00,9t 12- 2 out d3,9t end d 3,,BAL,0.0,L,2,5
40,113,2019-08-06,BAL,NYY,9-GF,,3,1.0,2,2,2,0,0,2,0,7.42,5,20,11,1,2,2,3,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.09,-0.028,.00,0.00%,-1.45,-2.95,-3.00,9t --- 0 out d3,9t end d 5,,BAL,2.0,L,4,9
41,114,2019-08-07,BAL,NYY,9-GF,,0,1.0,1,1,1,0,2,1,0,7.44,4,17,12,3,1,0,2,1,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.82,3.65,6.00,9t -2- 0 out d11,9t end d13,,BAL,1.0,L,2,14
42,143,2019-09-08,BAL,TEX,7-8,,31,2.0,5,1,1,0,1,0,0,7.36,10,42,28,5,3,3,6,5,0,0,,0,0,0,0,0,10,1,0,0,1,0,0,.03,-0.003,.00,0.00%,0.09,1.50,6.00,7t --- 0 out d7,8t 3 out d8,,BAL,2.5,L,4,10
43,153,2019-09-19,BAL,TOR,9-GF,,10,1.0,0,0,0,0,1,0,0,7.27,3,13,9,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.004,.00,0.00%,0.55,4.25,6.00,9t --- 0 out d4,9t end d 4,,BAL,0.0,L,4,8
44,157,2019-09-23,BAL,TOR,11-12,,3,2.0,0,1,0,2,1,0,1,7.09,9,55,30,2,4,2,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,1,1,4.59,-0.144,.00,0.00%,0.07,4.70,9.00,11b --- 0 out tie,12b 3 out tie,,TOR,1.0,L,10,11
